respondent_id,Age,Sex,Religion,MaritalStatus,LivingWithChildren,CovidExperience,assigned_block,ideology_id,ideology_name,sampling_seed
446,55,Female,No religion,Married,No,Had COVID,1,,,20260909008
447,57,Male,No religion,Married,No,Bereaved,4,,,20260909008
448,41,Male,No religion,Married,Yes,None,4,,,20260909008
449,61,Male,No religion,Married,No,None,2,,,20260909008
450,70,Female,No religion,Divorced,No,Had COVID,3,,,20260909008
451,48,Female,Not answered,Married,No,Had COVID,1,,,20260909008
452,53,Female,No religion,Married,No,Bereaved,1,,,20260909008
453,68,Female,No religion,Widowed,No,None,1,,,20260909008
454,31,Male,Christian,Single,No,Had COVID,2,,,20260909008
455,44,Male,Christian,Married,No,None,2,,,20260909008
456,42,Male,No religion,Married,No,None,4,,,20260909008
457,84,Male,Christian,Married,No,None,4,,,20260909008
458,31,Male,No religion,Single,No,None,1,,,20260909008
459,67,Female,No religion,Married,No,None,4,,,20260909008
460,53,Male,Christian,Divorced,No,Bereaved,4,,,20260909008
461,56,Male,No religion,Married,No,Bereaved,3,3,Communitarianism,20260909008
462,37,Male,Christian,Married,No,None,4,,,20260909008
463,75,Female,Not answered,Widowed,No,None,4,,,20260909008
464,21,Female,Muslim,Single,No,None,1,,,20260909008
465,18,Female,Christian,Single,No,Had COVID,1,,,20260909008
466,58,Male,Hindu,Married,No,Had COVID,3,,,20260909008
467,85,Male,Christian,Single,No,Had COVID,3,5,Institutional Trust and Technocratic Governance,20260909008
468,34,Male,Christian,Married,Yes,Had COVID,4,,,20260909008
469,55,Male,Christian,Married,No,Had COVID,3,,,20260909008
470,31,Male,No religion,Single,Yes,Had COVID,2,,,20260909008
471,33,Female,Christian,Married,Yes,None,1,,,20260909008
472,80,Male,Christian,Widowed,No,None,4,,,20260909008
473,45,Male,Christian,Married,Yes,Long COVID,4,,,20260909008
474,85,Male,Christian,Married,No,Had COVID,1,,,20260909008
475,19,Female,No religion,Single,No,None,2,,,20260909008
476,55,Male,No religion,Married,No,Had COVID,1,3,Communitarianism,20260909008
477,67,Male,No religion,Married,No,Bereaved,2,,,20260909008
478,70,Male,Christian,Married,No,Bereaved,1,2,Libertarianism,20260909008
479,34,Male,Christian,Married,Yes,None,4,,,20260909008
480,82,Male,Christian,Married,No,None,2,,,20260909008
481,25,Female,Muslim,Single,No,Long COVID,4,,,20260909008
482,57,Male,Christian,Married,Yes,None,4,,,20260909008
483,54,Male,Christian,Separated,No,None,4,,,20260909008
484,63,Female,No religion,Widowed,No,None,3,,,20260909008
485,37,Female,Not answered,Married,Yes,Had COVID,4,1,Scientific Rationalism,20260909008
486,65,Male,Christian,Married,No,None,3,,,20260909008
487,31,Male,No religion,Single,No,None,1,,,20260909008
488,50,Female,Buddhist,Single,No,None,1,4,Conspiracy Ideation,20260909008
489,30,Male,No religion,Married,Yes,None,1,,,20260909008
490,37,Male,No religion,Divorced,No,Had COVID,2,5,Institutional Trust and Technocratic Governance,20260909008
491,74,Female,Muslim,Single,No,Bereaved,3,,,20260909008
492,53,Male,Christian,Divorced,Yes,Had COVID,3,,,20260909008
493,56,Male,Christian,Married,No,Had COVID,3,,,20260909008
494,53,Male,Christian,Divorced,No,None,3,,,20260909008
495,31,Female,Christian,Married,Yes,Had COVID,4,,,20260909008
496,65,Male,No religion,Divorced,No,Long COVID,1,1,Scientific Rationalism,20260909008
497,59,Male,Muslim,Single,No,Had COVID,3,4,Conspiracy Ideation,20260909008
498,33,Male,Christian,Single,Yes,Had COVID,3,,,20260909008
499,38,Male,No religion,Divorced,No,None,1,3,Communitarianism,20260909008
500,45,Male,No religion,Single,Yes,None,4,,,20260909008
501,70,Female,No religion,Widowed,No,None,2,,,20260909008
502,67,Female,No religion,Married,No,Had COVID,4,,,20260909008
503,47,Female,Christian,Married,Yes,Had COVID,4,,,20260909008
504,60,Male,No religion,Married,No,Long COVID,4,,,20260909008
505,90,Female,Not answered,Widowed,No,None,1,5,Institutional Trust and Technocratic Governance,20260909008
506,46,Male,Christian,Single,Yes,None,4,,,20260909008
507,47,Male,Christian,Divorced,Yes,Had COVID,3,,,20260909008
508,20,Male,Muslim,Single,No,None,2,,,20260909008
509,26,Female,Christian,Single,No,Had COVID,3,,,20260909008
510,43,Female,Christian,Married,Yes,Had COVID,1,,,20260909008
511,50,Female,Christian,Married,No,Had COVID,1,,,20260909008
512,55,Male,No religion,Divorced,No,None,2,,,20260909008
513,43,Female,Christian,Divorced,Yes,Had COVID,4,,,20260909008
514,74,Male,No religion,Widowed,No,Had COVID,3,,,20260909008
515,57,Female,Christian,Divorced,No,Had COVID,1,,,20260909008
516,47,Male,Christian,Married,Yes,Had COVID,1,,,20260909008
517,69,Female,Christian,Widowed,No,Had COVID,1,,,20260909008
518,36,Female,Hindu,Married,Yes,Had COVID,3,,,20260909008
519,60,Male,Christian,Married,No,None,3,,,20260909008
520,49,Female,Other religion,Married,No,None,3,,,20260909008
521,57,Female,No religion,Married,No,Had COVID,3,,,20260909008
522,53,Male,Christian,Married,No,Bereaved,2,,,20260909008
523,63,Female,Christian,Divorced,No,Had COVID,4,,,20260909008
524,71,Male,Christian,Married,No,None,3,,,20260909008
525,23,Male,Christian,Single,No,Had COVID,2,,,20260909008
526,30,Female,Muslim,Single,No,Had COVID,3,,,20260909008
527,26,Male,Christian,Single,No,None,2,,,20260909008
528,40,Female,Christian,Married,No,None,3,,,20260909008
529,78,Male,No religion,Divorced,No,None,3,,,20260909008
530,39,Male,Christian,Married,Yes,None,4,,,20260909008
531,44,Female,Hindu,Married,Yes,None,3,,,20260909008
532,39,Female,Christian,Separated,No,Had COVID,3,,,20260909008
533,80,Female,Christian,Divorced,No,Had COVID,2,,,20260909008
534,44,Female,Christian,Single,No,Bereaved,2,1,Scientific Rationalism,20260909008
535,24,Female,Christian,Single,No,Had COVID,2,,,20260909008
536,25,Male,No religion,Single,No,None,1,,,20260909008
537,76,Male,No religion,Married,No,None,2,,,20260909008
538,29,Male,Christian,Single,No,Had COVID,4,,,20260909008
539,24,Male,Christian,Single,No,None,1,,,20260909008
540,40,Female,Christian,Married,No,Had COVID,1,,,20260909008
541,40,Female,Christian,Single,No,Had COVID,2,,,20260909008
542,54,Male,No religion,Single,Yes,None,4,,,20260909008
543,50,Female,Christian,Divorced,No,None,2,,,20260909008
544,75,Male,Christian,Married,No,Bereaved,4,,,20260909008
545,69,Male,No religion,Divorced,No,None,4,,,20260909008
546,58,Male,No religion,Married,No,None,3,,,20260909008
547,24,Male,Muslim,Single,No,None,1,,,20260909008
548,70,Male,Christian,Divorced,No,None,4,,,20260909008
549,22,Male,No religion,Single,No,Long COVID,2,,,20260909008
550,44,Male,Muslim,Single,Yes,None,1,,,20260909008
551,52,Male,Christian,Married,Yes,None,2,,,20260909008
552,46,Female,Christian,Married,No,Long COVID,1,2,Libertarianism,20260909008
553,28,Male,No religion,Single,No,None,4,,,20260909008
554,34,Male,Christian,Single,Yes,None,3,,,20260909008
555,77,Female,No religion,Married,No,Had COVID,2,,,20260909008
556,61,Female,Christian,Divorced,No,Had COVID,3,,,20260909008
557,44,Female,No religion,Married,Yes,None,4,4,Conspiracy Ideation,20260909008
558,20,Male,No religion,Divorced,No,Had COVID,1,,,20260909008
559,54,Male,Other religion,Widowed,No,None,2,,,20260909008
560,59,Female,No religion,Married,No,Had COVID,3,,,20260909008
561,19,Female,No religion,Single,No,None,2,,,20260909008
562,57,Male,Christian,Married,No,Had COVID,1,,,20260909008
563,20,Female,Not answered,Single,No,Had COVID,4,,,20260909008
564,66,Female,Not answered,Married,No,Bereaved,3,,,20260909008
565,42,Female,Not answered,Widowed,No,Had COVID,3,,,20260909008
566,31,Male,Muslim,Married,Yes,Bereaved,3,,,20260909008
567,33,Male,Christian,Married,Yes,None,2,,,20260909008
568,35,Male,No religion,Single,No,None,1,3,Communitarianism,20260909008
569,63,Female,Christian,Married,No,None,3,,,20260909008
570,23,Male,Christian,Single,No,Had COVID,1,,,20260909008
571,77,Male,Christian,Widowed,No,None,2,,,20260909008
572,36,Female,Christian,Married,Yes,None,1,,,20260909008
573,28,Male,No religion,Married,No,Had COVID,1,,,20260909008
574,30,Female,Christian,Single,No,None,3,,,20260909008
575,31,Female,No religion,Single,No,None,2,,,20260909008
576,62,Female,Not answered,Single,No,Bereaved,4,,,20260909008
577,61,Female,No religion,Married,No,None,3,,,20260909008
578,49,Male,Not answered,Single,Yes,None,3,,,20260909008
579,82,Female,No religion,Married,Yes,Had COVID,4,,,20260909008
580,20,Male,Christian,Single,No,None,2,,,20260909008
581,54,Female,Christian,Married,Yes,None,4,5,Institutional Trust and Technocratic Governance,20260909008
582,29,Male,Christian,Single,No,None,3,4,Conspiracy Ideation,20260909008
583,74,Female,Hindu,Married,No,None,3,,,20260909008
584,48,Male,No religion,Married,Yes,Had COVID,4,,,20260909008
585,57,Male,No religion,Single,No,None,4,,,20260909008
586,58,Female,Christian,Divorced,No,Had COVID,3,,,20260909008
587,34,Female,No religion,Single,Yes,None,2,,,20260909008
588,31,Female,Christian,Divorced,No,Bereaved,1,,,20260909008
589,77,Male,Not answered,Married,No,None,2,,,20260909008
590,75,Female,Christian,Married,No,Bereaved,3,,,20260909008
591,67,Female,Christian,Widowed,Yes,None,3,,,20260909008
592,29,Male,Christian,Single,No,None,2,,,20260909008
593,37,Female,Hindu,Married,Yes,None,3,,,20260909008
594,27,Female,Christian,Married,Yes,Had COVID,2,,,20260909008
595,34,Female,No religion,Single,No,Had COVID,2,1,Scientific Rationalism,20260909008
596,52,Male,No religion,Married,Yes,Had COVID,4,,,20260909008
597,57,Female,Christian,Married,No,Bereaved,2,,,20260909008
598,40,Male,No religion,Married,No,None,1,,,20260909008
599,86,Male,No religion,Married,No,Had COVID,3,,,20260909008
600,50,Female,Christian,Married,Yes,None,1,,,20260909008
601,51,Female,Not answered,Married,No,Bereaved,2,,,20260909008
602,49,Male,Christian,Married,No,None,3,,,20260909008
603,22,Female,Christian,Married,No,Bereaved,3,,,20260909008
604,59,Female,No religion,Divorced,No,Had COVID,4,1,Scientific Rationalism,20260909008
605,72,Female,Christian,Married,No,None,3,,,20260909008
606,63,Female,Not answered,Widowed,No,None,3,,,20260909008
607,57,Male,Christian,Married,Yes,Had COVID,3,,,20260909008
608,46,Male,No religion,Married,No,Had COVID,2,,,20260909008
609,73,Female,Christian,Widowed,No,None,3,,,20260909008
610,26,Male,No religion,Single,No,None,4,,,20260909008
611,44,Female,No religion,Married,No,None,4,,,20260909008
612,24,Male,Christian,Single,No,Had COVID,3,,,20260909008
613,87,Female,Christian,Married,No,None,4,,,20260909008
614,53,Male,Christian,Divorced,Yes,Long COVID,1,,,20260909008
615,43,Female,Christian,Single,Yes,None,2,,,20260909008
616,33,Female,Muslim,Widowed,No,Had COVID,3,,,20260909008
617,90,Female,Christian,Widowed,No,Had COVID,1,,,20260909008
618,70,Male,No religion,Married,No,None,2,,,20260909008
619,72,Male,No religion,Divorced,No,Bereaved,3,,,20260909008
620,67,Female,Christian,Married,No,Had COVID,4,,,20260909008
621,35,Female,No religion,Widowed,Yes,Had COVID,1,,,20260909008
622,87,Male,Christian,Widowed,No,None,4,,,20260909008
623,28,Male,Christian,Married,No,None,1,,,20260909008
624,61,Male,No religion,Single,No,None,3,,,20260909008
625,40,Female,No religion,Widowed,No,Had COVID,2,,,20260909008
626,30,Male,Christian,Married,Yes,None,3,3,Communitarianism,20260909008
627,33,Female,Muslim,Single,Yes,None,2,1,Scientific Rationalism,20260909008
628,62,Male,Other religion,Married,No,Had COVID,1,,,20260909008
629,41,Female,No religion,Single,No,None,1,,,20260909008
630,42,Female,Christian,Married,Yes,Had COVID,3,,,20260909008
631,26,Female,No religion,Married,No,Had COVID,3,,,20260909008
632,60,Male,No religion,Married,No,None,2,,,20260909008
633,38,Female,Christian,Single,Yes,Had COVID,2,,,20260909008
634,36,Male,Christian,Widowed,Yes,Bereaved,4,,,20260909008
635,18,Male,Christian,Single,No,None,2,,,20260909008
636,54,Male,Christian,Married,No,Had COVID,3,,,20260909008
637,31,Male,No religion,Single,No,None,3,,,20260909008
638,28,Male,Christian,Single,No,None,1,,,20260909008
639,38,Male,Christian,Married,No,Had COVID,1,,,20260909008
640,56,Male,Christian,Married,No,None,4,,,20260909008
641,89,Female,Not answered,Married,No,None,2,,,20260909008
642,45,Female,No religion,Married,Yes,None,3,,,20260909008
643,49,Female,Hindu,Married,Yes,Had COVID,3,,,20260909008
644,73,Male,Christian,Divorced,No,None,1,,,20260909008
645,87,Female,Christian,Married,No,None,3,,,20260909008
646,55,Female,No religion,Married,No,Had COVID,4,,,20260909008
647,32,Female,Christian,Single,No,Had COVID,3,,,20260909008
648,31,Female,Christian,Married,Yes,Had COVID,2,,,20260909008
649,49,Male,Christian,Married,Yes,Had COVID,2,,,20260909008
650,60,Male,Christian,Married,No,Had COVID,3,,,20260909008
651,63,Male,No religion,Married,No,Had COVID,1,,,20260909008
652,32,Female,No religion,Single,Yes,Bereaved,2,,,20260909008
653,64,Female,Muslim,Single,No,Bereaved,4,,,20260909008
654,81,Female,No religion,Married,No,Had COVID,4,4,Conspiracy Ideation,20260909008
655,79,Male,Christian,Married,No,Had COVID,1,,,20260909008
656,38,Female,Muslim,Married,Yes,Had COVID,3,,,20260909008
657,51,Female,Christian,Married,No,Had COVID,2,5,Institutional Trust and Technocratic Governance,20260909008
658,40,Female,No religion,Single,No,None,2,,,20260909008
659,36,Male,Christian,Married,Yes,None,2,,,20260909008
660,34,Female,Christian,Divorced,No,None,3,3,Communitarianism,20260909008
661,41,Female,Muslim,Married,Yes,Bereaved,3,,,20260909008
662,52,Female,No religion,Married,No,None,4,,,20260909008
663,77,Male,Christian,Married,No,None,2,5,Institutional Trust and Technocratic Governance,20260909008
664,64,Female,No religion,Divorced,No,None,1,,,20260909008
665,43,Male,Christian,Married,No,Long COVID,1,,,20260909008
666,18,Female,Hindu,Single,No,None,1,,,20260909008
667,45,Female,No religion,Divorced,Yes,None,4,,,20260909008
668,78,Female,Christian,Widowed,No,Had COVID,3,,,20260909008
669,83,Female,No religion,Widowed,No,Had COVID,4,,,20260909008
670,30,Female,Christian,Single,Yes,None,4,,,20260909008
671,63,Female,Christian,Widowed,No,None,1,,,20260909008
672,62,Male,Christian,Married,No,Had COVID,2,,,20260909008
673,89,Female,Christian,Married,No,Had COVID,3,,,20260909008
674,37,Male,Christian,Married,No,Had COVID,1,,,20260909008
675,45,Female,Muslim,Married,No,None,4,,,20260909008
676,60,Male,No religion,Married,No,Bereaved,1,,,20260909008
677,56,Male,Not answered,Single,No,Had COVID,4,,,20260909008
678,39,Female,No religion,Married,No,None,3,4,Conspiracy Ideation,20260909008
679,40,Female,No religion,Married,Yes,None,2,,,20260909008
680,37,Male,No religion,Married,No,None,3,,,20260909008
681,25,Male,Christian,Single,No,Had COVID,2,,,20260909008
682,55,Female,Muslim,Divorced,No,Had COVID,2,,,20260909008
683,40,Female,No religion,Married,No,None,4,,,20260909008
684,47,Female,Christian,Married,Yes,Had COVID,3,1,Scientific Rationalism,20260909008
685,67,Male,Christian,Married,No,Bereaved,4,,,20260909008
686,77,Male,Christian,Married,No,None,2,,,20260909008
687,32,Male,Not answered,Single,No,Had COVID,4,,,20260909008
688,35,Male,Christian,Married,Yes,Had COVID,3,,,20260909008
689,31,Female,Christian,Married,No,None,1,3,Communitarianism,20260909008
690,30,Male,No religion,Married,No,Had COVID,1,,,20260909008
691,23,Female,Christian,Single,No,None,2,,,20260909008
692,90,Female,Christian,Married,No,None,4,,,20260909008
693,65,Female,Muslim,Widowed,No,None,2,5,Institutional Trust and Technocratic Governance,20260909008
694,42,Male,No religion,Married,Yes,Had COVID,2,,,20260909008
695,37,Male,No religion,Married,No,Had COVID,3,,,20260909008
696,44,Female,No religion,Divorced,Yes,None,2,,,20260909008
697,29,Male,No religion,Single,No,Had COVID,2,,,20260909008
698,66,Male,No religion,Married,No,None,3,,,20260909008
699,67,Male,Christian,Married,Yes,Had COVID,1,,,20260909008
700,65,Male,Not answered,Married,No,Long COVID,1,,,20260909008
701,18,Male,Christian,Single,No,Bereaved,2,,,20260909008
702,39,Male,No religion,Married,Yes,Long COVID,4,,,20260909008
703,48,Male,Christian,Married,Yes,Had COVID,1,,,20260909008
704,29,Male,Christian,Married,No,Bereaved,2,,,20260909008
705,60,Female,No religion,Divorced,Yes,None,2,,,20260909008
706,51,Female,Christian,Married,No,Had COVID,1,,,20260909008
707,26,Female,No religion,Married,No,Long COVID,2,4,Conspiracy Ideation,20260909008
708,22,Male,No religion,Single,No,None,2,,,20260909008
709,77,Male,Not answered,Married,No,None,3,,,20260909008
710,23,Female,Not answered,Single,No,Had COVID,3,2,Libertarianism,20260909008
711,40,Male,Christian,Single,Yes,Had COVID,1,,,20260909008
712,58,Male,Christian,Married,No,None,1,,,20260909008
713,63,Male,No religion,Married,No,Bereaved,2,,,20260909008
714,36,Female,Muslim,Divorced,Yes,Had COVID,1,,,20260909008
715,43,Male,Christian,Married,No,None,2,,,20260909008
716,73,Male,No religion,Married,No,None,4,,,20260909008
717,58,Male,Christian,Married,No,Had COVID,4,,,20260909008
718,34,Female,Christian,Single,No,None,4,,,20260909008
719,50,Male,Muslim,Married,No,None,4,,,20260909008
720,68,Male,Christian,Widowed,No,None,4,,,20260909008
721,30,Male,Christian,Single,No,Had COVID,4,5,Institutional Trust and Technocratic Governance,20260909008
722,21,Female,No religion,Single,No,Had COVID,4,,,20260909008
723,65,Female,No religion,Widowed,No,None,4,,,20260909008
724,30,Male,Christian,Single,No,Had COVID,3,,,20260909008
725,22,Female,Muslim,Single,Yes,Had COVID,1,,,20260909008
726,77,Male,Christian,Married,Yes,None,1,,,20260909008
727,27,Female,Christian,Single,No,Had COVID,4,,,20260909008
728,32,Female,Christian,Single,Yes,None,1,,,20260909008
729,82,Female,Christian,Widowed,No,Bereaved,3,,,20260909008
730,67,Female,No religion,Married,No,None,1,,,20260909008
731,66,Female,No religion,Widowed,No,None,4,,,20260909008
732,72,Female,Christian,Single,No,None,1,,,20260909008
733,34,Female,No religion,Single,Yes,Had COVID,2,,,20260909008
734,20,Female,Christian,Married,No,Bereaved,2,,,20260909008
735,25,Male,No religion,Divorced,No,Had COVID,4,,,20260909008
736,19,Male,Christian,Single,No,None,4,,,20260909008
737,57,Male,Muslim,Married,No,Had COVID,3,,,20260909008
738,75,Female,Sikh,Married,No,None,4,,,20260909008
739,28,Male,Christian,Divorced,No,None,3,,,20260909008
740,58,Male,Christian,Married,No,None,1,,,20260909008
741,38,Female,Not answered,Divorced,No,Had COVID,1,,,20260909008
742,48,Male,No religion,Single,No,Had COVID,4,,,20260909008
743,18,Male,Christian,Single,No,None,4,,,20260909008
744,59,Male,No religion,Single,No,Had COVID,1,,,20260909008
745,57,Male,Christian,Married,No,None,4,,,20260909008
746,24,Male,Christian,Single,No,None,4,,,20260909008
747,31,Female,No religion,Married,No,Had COVID,3,,,20260909008
748,68,Male,No religion,Married,No,None,1,,,20260909008
749,78,Female,No religion,Widowed,No,None,1,,,20260909008
750,34,Female,No religion,Single,Yes,Had COVID,3,,,20260909008
751,83,Female,No religion,Married,No,Had COVID,2,,,20260909008
752,90,Female,Christian,Widowed,No,None,1,,,20260909008
753,66,Female,Christian,Married,No,Bereaved,4,,,20260909008
754,53,Female,No religion,Married,No,Had COVID,1,,,20260909008
755,18,Female,Christian,Single,No,None,3,,,20260909008
756,46,Female,Not answered,Married,No,Had COVID,1,,,20260909008
757,55,Female,Christian,Divorced,No,None,4,,,20260909008
758,71,Male,Christian,Widowed,No,None,4,2,Libertarianism,20260909008
759,74,Male,Christian,Divorced,No,None,3,,,20260909008
760,74,Male,Christian,Widowed,No,None,1,1,Scientific Rationalism,20260909008
761,71,Female,Hindu,Widowed,No,Had COVID,2,,,20260909008
762,23,Female,No religion,Single,No,Had COVID,1,,,20260909008
763,18,Female,Christian,Single,No,Had COVID,1,,,20260909008
764,53,Female,Christian,Single,No,None,1,,,20260909008
765,19,Male,Christian,Single,No,None,1,,,20260909008
766,52,Male,No religion,Married,No,None,1,,,20260909008
767,41,Male,Christian,Single,No,Had COVID,2,,,20260909008
768,54,Female,No religion,Single,Yes,Had COVID,4,,,20260909008
769,77,Female,Christian,Married,No,Had COVID,3,4,Conspiracy Ideation,20260909008
770,56,Female,No religion,Divorced,No,Had COVID,2,,,20260909008
771,21,Female,No religion,Single,No,Bereaved,4,5,Institutional Trust and Technocratic Governance,20260909008
772,59,Female,Christian,Married,Yes,Had COVID,2,,,20260909008
773,29,Male,No religion,Married,No,None,1,,,20260909008
774,70,Female,Christian,Widowed,No,None,4,1,Scientific Rationalism,20260909008
775,55,Female,Jewish,Married,Yes,None,4,,,20260909008
776,68,Female,Christian,Divorced,No,None,2,,,20260909008
777,35,Female,Muslim,Married,Yes,Long COVID,4,,,20260909008
778,75,Male,No religion,Married,No,Had COVID,1,,,20260909008
779,51,Female,Muslim,Married,No,None,4,2,Libertarianism,20260909008
780,34,Female,Christian,Single,No,None,2,,,20260909008
781,59,Female,Christian,Married,Yes,Had COVID,4,,,20260909008
782,21,Male,Christian,Single,No,None,2,4,Conspiracy Ideation,20260909008
783,56,Male,No religion,Divorced,No,None,3,,,20260909008
784,38,Male,No religion,Married,No,None,4,,,20260909008
785,80,Male,Christian,Married,No,None,1,,,20260909008
786,26,Male,No religion,Single,Yes,None,4,,,20260909008
787,18,Female,No religion,Single,No,None,3,,,20260909008
788,23,Female,Christian,Single,No,Bereaved,1,,,20260909008
789,35,Male,Christian,Married,No,None,4,,,20260909008
790,68,Female,Christian,Married,No,None,2,,,20260909008
791,59,Female,Christian,Married,No,None,3,5,Institutional Trust and Technocratic Governance,20260909008
792,20,Female,Buddhist,Single,No,Had COVID,4,,,20260909008
793,30,Female,Christian,Single,No,Bereaved,3,,,20260909008
794,26,Male,Christian,Single,No,None,4,,,20260909008
795,62,Male,Not answered,Single,No,Bereaved,1,4,Conspiracy Ideation,20260909008
796,54,Female,Christian,Married,No,Had COVID,3,,,20260909008
797,48,Male,Christian,Separated,No,Had COVID,2,,,20260909008
798,82,Male,Christian,Married,No,None,3,5,Institutional Trust and Technocratic Governance,20260909008
799,37,Female,No religion,Married,Yes,Had COVID,2,,,20260909008
800,48,Male,No religion,Married,No,None,4,,,20260909008
801,41,Female,Christian,Single,Yes,None,1,,,20260909008
802,50,Male,No religion,Single,No,Had COVID,3,2,Libertarianism,20260909008
803,57,Female,Christian,Single,No,Had COVID,3,,,20260909008
804,38,Female,Christian,Married,Yes,Had COVID,3,,,20260909008
805,76,Male,No religion,Married,No,Bereaved,4,,,20260909008
806,90,Female,Christian,Married,No,None,4,,,20260909008
807,60,Male,No religion,Married,No,None,3,,,20260909008
808,46,Female,Other religion,Separated,No,Had COVID,2,,,20260909008
809,42,Female,No religion,Widowed,Yes,None,4,,,20260909008
810,71,Female,No religion,Married,No,Had COVID,3,,,20260909008
811,80,Male,Christian,Divorced,No,Had COVID,3,,,20260909008
812,50,Female,Muslim,Divorced,No,Long COVID,1,,,20260909008
813,24,Male,Muslim,Single,Yes,Had COVID,4,,,20260909008
814,24,Male,No religion,Single,No,None,3,,,20260909008
815,55,Male,No religion,Divorced,No,Had COVID,4,,,20260909008
816,19,Male,No religion,Single,No,Bereaved,4,,,20260909008
817,20,Female,Christian,Single,No,Had COVID,4,,,20260909008
818,77,Female,Christian,Divorced,No,None,4,,,20260909008
819,37,Male,No religion,Married,Yes,Had COVID,1,,,20260909008
820,36,Male,Christian,Married,No,Had COVID,1,4,Conspiracy Ideation,20260909008
821,21,Female,No religion,Single,No,Had COVID,2,,,20260909008
822,67,Female,Christian,Single,No,Bereaved,4,5,Institutional Trust and Technocratic Governance,20260909008
823,79,Female,No religion,Widowed,No,None,4,,,20260909008
824,90,Male,Not answered,Married,No,None,3,,,20260909008
825,30,Female,Christian,Married,No,None,1,,,20260909008
826,85,Female,Christian,Married,No,None,2,,,20260909008
827,47,Male,Christian,Single,No,Bereaved,3,,,20260909008
828,25,Male,Christian,Single,No,None,4,2,Libertarianism,20260909008
829,78,Female,Christian,Widowed,No,None,1,,,20260909008
830,47,Female,Hindu,Married,Yes,Bereaved,2,,,20260909008
831,60,Female,Christian,Divorced,No,None,1,,,20260909008
832,56,Female,Christian,Married,Yes,None,1,,,20260909008
833,31,Female,No religion,Single,No,Bereaved,4,,,20260909008
834,57,Female,No religion,Single,No,None,3,,,20260909008
835,53,Female,Muslim,Married,No,Had COVID,3,,,20260909008
836,35,Male,Christian,Married,No,Bereaved,2,,,20260909008
837,18,Female,Christian,Single,No,None,3,,,20260909008
838,37,Female,Muslim,Married,No,Had COVID,2,,,20260909008
839,81,Female,Christian,Married,No,None,4,,,20260909008
840,45,Female,No religion,Married,No,Had COVID,1,,,20260909008
841,37,Male,Christian,Single,No,Had COVID,1,,,20260909008
842,56,Male,No religion,Single,No,Bereaved,3,,,20260909008
843,58,Female,Christian,Married,No,None,4,,,20260909008
844,48,Female,Not answered,Married,Yes,None,1,,,20260909008
845,22,Male,No religion,Single,No,Bereaved,1,,,20260909008
846,73,Male,No religion,Single,No,Had COVID,4,4,Conspiracy Ideation,20260909008
847,44,Male,Christian,Married,No,Had COVID,1,,,20260909008
848,38,Female,Christian,Single,No,Had COVID,1,,,20260909008
849,56,Male,No religion,Married,No,Had COVID,4,,,20260909008
850,59,Male,Christian,Single,No,Had COVID,4,,,20260909008
851,30,Female,No religion,Single,Yes,Had COVID,1,,,20260909008
852,36,Male,No religion,Married,No,None,4,5,Institutional Trust and Technocratic Governance,20260909008
853,38,Male,Christian,Married,Yes,Had COVID,2,,,20260909008
854,90,Female,Not answered,Widowed,No,Had COVID,1,,,20260909008
855,63,Male,No religion,Single,Yes,None,3,,,20260909008
856,30,Male,Muslim,Single,No,Had COVID,3,,,20260909008
857,72,Female,Christian,Married,No,None,3,,,20260909008
858,61,Female,Muslim,Married,No,None,1,3,Communitarianism,20260909008
859,69,Female,Christian,Married,No,Had COVID,3,,,20260909008
860,75,Female,No religion,Married,No,Had COVID,2,2,Libertarianism,20260909008
861,58,Male,Christian,Married,No,None,2,,,20260909008
862,87,Female,Christian,Married,No,Had COVID,2,,,20260909008
863,45,Male,Christian,Married,Yes,None,3,2,Libertarianism,20260909008
864,42,Female,Muslim,Divorced,No,Had COVID,4,,,20260909008
865,45,Female,No religion,Single,No,None,1,,,20260909008
866,32,Female,No religion,Married,No,Had COVID,2,,,20260909008
867,59,Female,No religion,Married,No,None,4,,,20260909008
868,44,Male,Christian,Married,No,None,3,,,20260909008
869,32,Female,No religion,Separated,Yes,Had COVID,3,,,20260909008
870,21,Female,Not answered,Single,No,None,4,,,20260909008
871,26,Female,Christian,Single,No,None,1,,,20260909008
872,90,Male,Christian,Married,No,None,1,,,20260909008
873,56,Male,Christian,Married,No,Had COVID,3,,,20260909008
874,66,Female,Christian,Widowed,No,None,3,,,20260909008
875,72,Female,Christian,Single,No,None,3,,,20260909008
876,40,Female,Christian,Single,Yes,Had COVID,2,,,20260909008
877,36,Male,Christian,Married,Yes,None,3,,,20260909008
878,69,Female,Christian,Married,No,None,2,,,20260909008
879,35,Male,Christian,Married,Yes,Had COVID,4,,,20260909008
880,52,Female,Christian,Widowed,No,Had COVID,4,,,20260909008
881,60,Male,Other religion,Married,No,Bereaved,2,,,20260909008
882,35,Male,Sikh,Married,No,None,1,,,20260909008
883,22,Female,Christian,Single,No,Bereaved,4,,,20260909008
884,68,Male,No religion,Divorced,No,Had COVID,3,,,20260909008
885,50,Female,Not answered,Married,No,Bereaved,4,,,20260909008
886,66,Male,Muslim,Married,No,Had COVID,1,,,20260909008
887,47,Female,No religion,Married,Yes,Long COVID,4,,,20260909008
888,83,Female,No religion,Divorced,No,None,4,,,20260909008
