respondent_id,Age,Sex,Religion,MaritalStatus,LivingWithChildren,CovidExperience,assigned_block,ideology_id,ideology_name,sampling_seed
444,33,Male,Not answered,Single,No,Had COVID,3,,,20260909010
445,55,Female,Christian,Married,Yes,Bereaved,2,,,20260909010
446,55,Female,No religion,Married,No,Had COVID,1,,,20260909010
447,57,Male,No religion,Married,No,Bereaved,3,,,20260909010
448,41,Male,No religion,Married,Yes,None,3,,,20260909010
449,61,Male,No religion,Married,No,None,4,,,20260909010
450,70,Female,No religion,Divorced,No,Had COVID,2,,,20260909010
451,48,Female,Not answered,Married,No,Had COVID,4,,,20260909010
452,53,Female,No religion,Married,No,Bereaved,2,,,20260909010
453,68,Female,No religion,Widowed,No,None,4,,,20260909010
454,31,Male,Christian,Single,No,Had COVID,2,,,20260909010
455,44,Male,Christian,Married,No,None,2,3,Communitarianism,20260909010
456,42,Male,No religion,Married,No,None,4,,,20260909010
457,84,Male,Christian,Married,No,None,4,,,20260909010
458,31,Male,No religion,Single,No,None,4,,,20260909010
459,67,Female,No religion,Married,No,None,4,,,20260909010
460,53,Male,Christian,Divorced,No,Bereaved,4,2,Libertarianism,20260909010
461,56,Male,No religion,Married,No,Bereaved,2,,,20260909010
462,37,Male,Christian,Married,No,None,4,,,20260909010
463,75,Female,Not answered,Widowed,No,None,2,3,Communitarianism,20260909010
464,21,Female,Muslim,Single,No,None,1,,,20260909010
465,18,Female,Christian,Single,No,Had COVID,4,,,20260909010
466,58,Male,Hindu,Married,No,Had COVID,1,,,20260909010
467,85,Male,Christian,Single,No,Had COVID,2,5,Institutional Trust and Technocratic Governance,20260909010
468,34,Male,Christian,Married,Yes,Had COVID,4,,,20260909010
469,55,Male,Christian,Married,No,Had COVID,4,,,20260909010
470,31,Male,No religion,Single,Yes,Had COVID,3,,,20260909010
471,33,Female,Christian,Married,Yes,None,2,2,Libertarianism,20260909010
472,80,Male,Christian,Widowed,No,None,4,3,Communitarianism,20260909010
473,45,Male,Christian,Married,Yes,Long COVID,3,,,20260909010
474,85,Male,Christian,Married,No,Had COVID,3,,,20260909010
475,19,Female,No religion,Single,No,None,3,,,20260909010
476,55,Male,No religion,Married,No,Had COVID,4,,,20260909010
477,67,Male,No religion,Married,No,Bereaved,4,,,20260909010
478,70,Male,Christian,Married,No,Bereaved,2,,,20260909010
479,34,Male,Christian,Married,Yes,None,3,,,20260909010
480,82,Male,Christian,Married,No,None,1,,,20260909010
481,25,Female,Muslim,Single,No,Long COVID,1,,,20260909010
482,57,Male,Christian,Married,Yes,None,3,,,20260909010
483,54,Male,Christian,Separated,No,None,2,,,20260909010
484,63,Female,No religion,Widowed,No,None,1,,,20260909010
485,37,Female,Not answered,Married,Yes,Had COVID,1,4,Conspiracy Ideation,20260909010
486,65,Male,Christian,Married,No,None,3,,,20260909010
487,31,Male,No religion,Single,No,None,1,,,20260909010
488,50,Female,Buddhist,Single,No,None,3,5,Institutional Trust and Technocratic Governance,20260909010
489,30,Male,No religion,Married,Yes,None,2,,,20260909010
490,37,Male,No religion,Divorced,No,Had COVID,2,,,20260909010
491,74,Female,Muslim,Single,No,Bereaved,1,,,20260909010
492,53,Male,Christian,Divorced,Yes,Had COVID,1,,,20260909010
493,56,Male,Christian,Married,No,Had COVID,2,,,20260909010
494,53,Male,Christian,Divorced,No,None,3,,,20260909010
495,31,Female,Christian,Married,Yes,Had COVID,2,,,20260909010
496,65,Male,No religion,Divorced,No,Long COVID,1,,,20260909010
497,59,Male,Muslim,Single,No,Had COVID,4,,,20260909010
498,33,Male,Christian,Single,Yes,Had COVID,2,,,20260909010
499,38,Male,No religion,Divorced,No,None,1,,,20260909010
500,45,Male,No religion,Single,Yes,None,2,,,20260909010
501,70,Female,No religion,Widowed,No,None,3,,,20260909010
502,67,Female,No religion,Married,No,Had COVID,4,,,20260909010
503,47,Female,Christian,Married,Yes,Had COVID,2,,,20260909010
504,60,Male,No religion,Married,No,Long COVID,2,,,20260909010
505,90,Female,Not answered,Widowed,No,None,3,1,Scientific Rationalism,20260909010
506,46,Male,Christian,Single,Yes,None,4,,,20260909010
507,47,Male,Christian,Divorced,Yes,Had COVID,2,,,20260909010
508,20,Male,Muslim,Single,No,None,4,,,20260909010
509,26,Female,Christian,Single,No,Had COVID,3,,,20260909010
510,43,Female,Christian,Married,Yes,Had COVID,3,,,20260909010
511,50,Female,Christian,Married,No,Had COVID,1,5,Institutional Trust and Technocratic Governance,20260909010
512,55,Male,No religion,Divorced,No,None,4,,,20260909010
513,43,Female,Christian,Divorced,Yes,Had COVID,3,,,20260909010
514,74,Male,No religion,Widowed,No,Had COVID,3,,,20260909010
515,57,Female,Christian,Divorced,No,Had COVID,2,,,20260909010
516,47,Male,Christian,Married,Yes,Had COVID,2,,,20260909010
517,69,Female,Christian,Widowed,No,Had COVID,3,1,Scientific Rationalism,20260909010
518,36,Female,Hindu,Married,Yes,Had COVID,2,,,20260909010
519,60,Male,Christian,Married,No,None,4,,,20260909010
520,49,Female,Other religion,Married,No,None,2,,,20260909010
521,57,Female,No religion,Married,No,Had COVID,4,,,20260909010
522,53,Male,Christian,Married,No,Bereaved,1,,,20260909010
523,63,Female,Christian,Divorced,No,Had COVID,1,,,20260909010
524,71,Male,Christian,Married,No,None,1,,,20260909010
525,23,Male,Christian,Single,No,Had COVID,3,,,20260909010
526,30,Female,Muslim,Single,No,Had COVID,1,,,20260909010
527,26,Male,Christian,Single,No,None,4,,,20260909010
528,40,Female,Christian,Married,No,None,4,,,20260909010
529,78,Male,No religion,Divorced,No,None,3,,,20260909010
530,39,Male,Christian,Married,Yes,None,4,,,20260909010
531,44,Female,Hindu,Married,Yes,None,4,,,20260909010
532,39,Female,Christian,Separated,No,Had COVID,4,1,Scientific Rationalism,20260909010
533,80,Female,Christian,Divorced,No,Had COVID,2,,,20260909010
534,44,Female,Christian,Single,No,Bereaved,4,2,Libertarianism,20260909010
535,24,Female,Christian,Single,No,Had COVID,3,,,20260909010
536,25,Male,No religion,Single,No,None,1,,,20260909010
537,76,Male,No religion,Married,No,None,3,,,20260909010
538,29,Male,Christian,Single,No,Had COVID,2,,,20260909010
539,24,Male,Christian,Single,No,None,3,,,20260909010
540,40,Female,Christian,Married,No,Had COVID,4,,,20260909010
541,40,Female,Christian,Single,No,Had COVID,1,5,Institutional Trust and Technocratic Governance,20260909010
542,54,Male,No religion,Single,Yes,None,4,,,20260909010
543,50,Female,Christian,Divorced,No,None,3,,,20260909010
544,75,Male,Christian,Married,No,Bereaved,4,,,20260909010
545,69,Male,No religion,Divorced,No,None,3,,,20260909010
546,58,Male,No religion,Married,No,None,1,,,20260909010
547,24,Male,Muslim,Single,No,None,1,,,20260909010
548,70,Male,Christian,Divorced,No,None,2,,,20260909010
549,22,Male,No religion,Single,No,Long COVID,3,3,Communitarianism,20260909010
550,44,Male,Muslim,Single,Yes,None,4,,,20260909010
551,52,Male,Christian,Married,Yes,None,1,,,20260909010
552,46,Female,Christian,Married,No,Long COVID,3,,,20260909010
553,28,Male,No religion,Single,No,None,4,,,20260909010
554,34,Male,Christian,Single,Yes,None,1,,,20260909010
555,77,Female,No religion,Married,No,Had COVID,1,,,20260909010
556,61,Female,Christian,Divorced,No,Had COVID,1,,,20260909010
557,44,Female,No religion,Married,Yes,None,1,,,20260909010
558,20,Male,No religion,Divorced,No,Had COVID,3,4,Conspiracy Ideation,20260909010
559,54,Male,Other religion,Widowed,No,None,2,,,20260909010
560,59,Female,No religion,Married,No,Had COVID,1,,,20260909010
561,19,Female,No religion,Single,No,None,4,,,20260909010
562,57,Male,Christian,Married,No,Had COVID,3,,,20260909010
563,20,Female,Not answered,Single,No,Had COVID,4,,,20260909010
564,66,Female,Not answered,Married,No,Bereaved,4,,,20260909010
565,42,Female,Not answered,Widowed,No,Had COVID,4,,,20260909010
566,31,Male,Muslim,Married,Yes,Bereaved,4,,,20260909010
567,33,Male,Christian,Married,Yes,None,2,,,20260909010
568,35,Male,No religion,Single,No,None,2,,,20260909010
569,63,Female,Christian,Married,No,None,3,,,20260909010
570,23,Male,Christian,Single,No,Had COVID,2,,,20260909010
571,77,Male,Christian,Widowed,No,None,3,,,20260909010
572,36,Female,Christian,Married,Yes,None,4,,,20260909010
573,28,Male,No religion,Married,No,Had COVID,4,,,20260909010
574,30,Female,Christian,Single,No,None,2,,,20260909010
575,31,Female,No religion,Single,No,None,3,,,20260909010
576,62,Female,Not answered,Single,No,Bereaved,4,,,20260909010
577,61,Female,No religion,Married,No,None,2,,,20260909010
578,49,Male,Not answered,Single,Yes,None,4,,,20260909010
579,82,Female,No religion,Married,Yes,Had COVID,1,1,Scientific Rationalism,20260909010
580,20,Male,Christian,Single,No,None,3,,,20260909010
581,54,Female,Christian,Married,Yes,None,1,4,Conspiracy Ideation,20260909010
582,29,Male,Christian,Single,No,None,2,,,20260909010
583,74,Female,Hindu,Married,No,None,4,,,20260909010
584,48,Male,No religion,Married,Yes,Had COVID,3,,,20260909010
585,57,Male,No religion,Single,No,None,2,,,20260909010
586,58,Female,Christian,Divorced,No,Had COVID,4,,,20260909010
587,34,Female,No religion,Single,Yes,None,3,,,20260909010
588,31,Female,Christian,Divorced,No,Bereaved,2,,,20260909010
589,77,Male,Not answered,Married,No,None,1,,,20260909010
590,75,Female,Christian,Married,No,Bereaved,1,,,20260909010
591,67,Female,Christian,Widowed,Yes,None,4,,,20260909010
592,29,Male,Christian,Single,No,None,1,,,20260909010
593,37,Female,Hindu,Married,Yes,None,2,,,20260909010
594,27,Female,Christian,Married,Yes,Had COVID,4,,,20260909010
595,34,Female,No religion,Single,No,Had COVID,1,,,20260909010
596,52,Male,No religion,Married,Yes,Had COVID,2,5,Institutional Trust and Technocratic Governance,20260909010
597,57,Female,Christian,Married,No,Bereaved,4,,,20260909010
598,40,Male,No religion,Married,No,None,2,,,20260909010
599,86,Male,No religion,Married,No,Had COVID,3,,,20260909010
600,50,Female,Christian,Married,Yes,None,1,,,20260909010
601,51,Female,Not answered,Married,No,Bereaved,4,,,20260909010
602,49,Male,Christian,Married,No,None,1,,,20260909010
603,22,Female,Christian,Married,No,Bereaved,4,,,20260909010
604,59,Female,No religion,Divorced,No,Had COVID,1,3,Communitarianism,20260909010
605,72,Female,Christian,Married,No,None,1,,,20260909010
606,63,Female,Not answered,Widowed,No,None,3,,,20260909010
607,57,Male,Christian,Married,Yes,Had COVID,3,,,20260909010
608,46,Male,No religion,Married,No,Had COVID,3,,,20260909010
609,73,Female,Christian,Widowed,No,None,4,,,20260909010
610,26,Male,No religion,Single,No,None,4,,,20260909010
611,44,Female,No religion,Married,No,None,3,,,20260909010
612,24,Male,Christian,Single,No,Had COVID,3,,,20260909010
613,87,Female,Christian,Married,No,None,3,,,20260909010
614,53,Male,Christian,Divorced,Yes,Long COVID,3,,,20260909010
615,43,Female,Christian,Single,Yes,None,2,,,20260909010
616,33,Female,Muslim,Widowed,No,Had COVID,1,,,20260909010
617,90,Female,Christian,Widowed,No,Had COVID,1,3,Communitarianism,20260909010
618,70,Male,No religion,Married,No,None,3,5,Institutional Trust and Technocratic Governance,20260909010
619,72,Male,No religion,Divorced,No,Bereaved,4,,,20260909010
620,67,Female,Christian,Married,No,Had COVID,2,,,20260909010
621,35,Female,No religion,Widowed,Yes,Had COVID,2,,,20260909010
622,87,Male,Christian,Widowed,No,None,2,,,20260909010
623,28,Male,Christian,Married,No,None,4,,,20260909010
624,61,Male,No religion,Single,No,None,1,,,20260909010
625,40,Female,No religion,Widowed,No,Had COVID,4,,,20260909010
626,30,Male,Christian,Married,Yes,None,3,1,Scientific Rationalism,20260909010
627,33,Female,Muslim,Single,Yes,None,2,,,20260909010
628,62,Male,Other religion,Married,No,Had COVID,4,,,20260909010
629,41,Female,No religion,Single,No,None,3,,,20260909010
630,42,Female,Christian,Married,Yes,Had COVID,1,,,20260909010
631,26,Female,No religion,Married,No,Had COVID,4,,,20260909010
632,60,Male,No religion,Married,No,None,3,1,Scientific Rationalism,20260909010
633,38,Female,Christian,Single,Yes,Had COVID,4,3,Communitarianism,20260909010
634,36,Male,Christian,Widowed,Yes,Bereaved,3,,,20260909010
635,18,Male,Christian,Single,No,None,1,,,20260909010
636,54,Male,Christian,Married,No,Had COVID,2,,,20260909010
637,31,Male,No religion,Single,No,None,2,,,20260909010
638,28,Male,Christian,Single,No,None,2,4,Conspiracy Ideation,20260909010
639,38,Male,Christian,Married,No,Had COVID,1,,,20260909010
640,56,Male,Christian,Married,No,None,3,,,20260909010
641,89,Female,Not answered,Married,No,None,1,,,20260909010
642,45,Female,No religion,Married,Yes,None,4,,,20260909010
643,49,Female,Hindu,Married,Yes,Had COVID,3,2,Libertarianism,20260909010
644,73,Male,Christian,Divorced,No,None,2,,,20260909010
645,87,Female,Christian,Married,No,None,4,,,20260909010
646,55,Female,No religion,Married,No,Had COVID,3,,,20260909010
647,32,Female,Christian,Single,No,Had COVID,4,,,20260909010
648,31,Female,Christian,Married,Yes,Had COVID,2,,,20260909010
649,49,Male,Christian,Married,Yes,Had COVID,2,,,20260909010
650,60,Male,Christian,Married,No,Had COVID,4,,,20260909010
651,63,Male,No religion,Married,No,Had COVID,2,,,20260909010
652,32,Female,No religion,Single,Yes,Bereaved,1,,,20260909010
653,64,Female,Muslim,Single,No,Bereaved,4,,,20260909010
654,81,Female,No religion,Married,No,Had COVID,2,,,20260909010
655,79,Male,Christian,Married,No,Had COVID,3,,,20260909010
656,38,Female,Muslim,Married,Yes,Had COVID,3,5,Institutional Trust and Technocratic Governance,20260909010
657,51,Female,Christian,Married,No,Had COVID,3,,,20260909010
658,40,Female,No religion,Single,No,None,3,,,20260909010
659,36,Male,Christian,Married,Yes,None,1,,,20260909010
660,34,Female,Christian,Divorced,No,None,3,,,20260909010
661,41,Female,Muslim,Married,Yes,Bereaved,2,,,20260909010
662,52,Female,No religion,Married,No,None,3,,,20260909010
663,77,Male,Christian,Married,No,None,4,,,20260909010
664,64,Female,No religion,Divorced,No,None,1,,,20260909010
665,43,Male,Christian,Married,No,Long COVID,4,,,20260909010
666,18,Female,Hindu,Single,No,None,2,,,20260909010
667,45,Female,No religion,Divorced,Yes,None,3,3,Communitarianism,20260909010
668,78,Female,Christian,Widowed,No,Had COVID,1,,,20260909010
669,83,Female,No religion,Widowed,No,Had COVID,3,,,20260909010
670,30,Female,Christian,Single,Yes,None,2,,,20260909010
671,63,Female,Christian,Widowed,No,None,3,,,20260909010
672,62,Male,Christian,Married,No,Had COVID,1,,,20260909010
673,89,Female,Christian,Married,No,Had COVID,3,,,20260909010
674,37,Male,Christian,Married,No,Had COVID,1,,,20260909010
675,45,Female,Muslim,Married,No,None,4,,,20260909010
676,60,Male,No religion,Married,No,Bereaved,4,,,20260909010
677,56,Male,Not answered,Single,No,Had COVID,3,,,20260909010
678,39,Female,No religion,Married,No,None,4,4,Conspiracy Ideation,20260909010
679,40,Female,No religion,Married,Yes,None,4,,,20260909010
680,37,Male,No religion,Married,No,None,3,,,20260909010
681,25,Male,Christian,Single,No,Had COVID,3,,,20260909010
682,55,Female,Muslim,Divorced,No,Had COVID,4,,,20260909010
683,40,Female,No religion,Married,No,None,1,,,20260909010
684,47,Female,Christian,Married,Yes,Had COVID,3,,,20260909010
685,67,Male,Christian,Married,No,Bereaved,4,,,20260909010
686,77,Male,Christian,Married,No,None,3,,,20260909010
687,32,Male,Not answered,Single,No,Had COVID,1,,,20260909010
688,35,Male,Christian,Married,Yes,Had COVID,1,,,20260909010
689,31,Female,Christian,Married,No,None,1,,,20260909010
690,30,Male,No religion,Married,No,Had COVID,1,2,Libertarianism,20260909010
691,23,Female,Christian,Single,No,None,4,,,20260909010
692,90,Female,Christian,Married,No,None,4,,,20260909010
693,65,Female,Muslim,Widowed,No,None,3,,,20260909010
694,42,Male,No religion,Married,Yes,Had COVID,4,,,20260909010
695,37,Male,No religion,Married,No,Had COVID,3,,,20260909010
696,44,Female,No religion,Divorced,Yes,None,2,,,20260909010
697,29,Male,No religion,Single,No,Had COVID,3,,,20260909010
698,66,Male,No religion,Married,No,None,4,,,20260909010
699,67,Male,Christian,Married,Yes,Had COVID,4,,,20260909010
700,65,Male,Not answered,Married,No,Long COVID,4,,,20260909010
701,18,Male,Christian,Single,No,Bereaved,3,,,20260909010
702,39,Male,No religion,Married,Yes,Long COVID,1,,,20260909010
703,48,Male,Christian,Married,Yes,Had COVID,4,,,20260909010
704,29,Male,Christian,Married,No,Bereaved,4,,,20260909010
705,60,Female,No religion,Divorced,Yes,None,4,,,20260909010
706,51,Female,Christian,Married,No,Had COVID,2,,,20260909010
707,26,Female,No religion,Married,No,Long COVID,1,,,20260909010
708,22,Male,No religion,Single,No,None,3,,,20260909010
709,77,Male,Not answered,Married,No,None,4,,,20260909010
710,23,Female,Not answered,Single,No,Had COVID,1,,,20260909010
711,40,Male,Christian,Single,Yes,Had COVID,4,,,20260909010
712,58,Male,Christian,Married,No,None,4,,,20260909010
713,63,Male,No religion,Married,No,Bereaved,2,,,20260909010
714,36,Female,Muslim,Divorced,Yes,Had COVID,4,,,20260909010
715,43,Male,Christian,Married,No,None,4,,,20260909010
716,73,Male,No religion,Married,No,None,1,,,20260909010
717,58,Male,Christian,Married,No,Had COVID,1,,,20260909010
718,34,Female,Christian,Single,No,None,3,,,20260909010
719,50,Male,Muslim,Married,No,None,4,,,20260909010
720,68,Male,Christian,Widowed,No,None,3,,,20260909010
721,30,Male,Christian,Single,No,Had COVID,2,,,20260909010
722,21,Female,No religion,Single,No,Had COVID,4,,,20260909010
723,65,Female,No religion,Widowed,No,None,4,,,20260909010
724,30,Male,Christian,Single,No,Had COVID,3,,,20260909010
725,22,Female,Muslim,Single,Yes,Had COVID,2,,,20260909010
726,77,Male,Christian,Married,Yes,None,1,,,20260909010
727,27,Female,Christian,Single,No,Had COVID,3,,,20260909010
728,32,Female,Christian,Single,Yes,None,1,,,20260909010
729,82,Female,Christian,Widowed,No,Bereaved,2,5,Institutional Trust and Technocratic Governance,20260909010
730,67,Female,No religion,Married,No,None,4,5,Institutional Trust and Technocratic Governance,20260909010
731,66,Female,No religion,Widowed,No,None,3,,,20260909010
732,72,Female,Christian,Single,No,None,3,,,20260909010
733,34,Female,No religion,Single,Yes,Had COVID,1,,,20260909010
734,20,Female,Christian,Married,No,Bereaved,3,,,20260909010
735,25,Male,No religion,Divorced,No,Had COVID,1,,,20260909010
736,19,Male,Christian,Single,No,None,3,,,20260909010
737,57,Male,Muslim,Married,No,Had COVID,1,,,20260909010
738,75,Female,Sikh,Married,No,None,4,,,20260909010
739,28,Male,Christian,Divorced,No,None,2,,,20260909010
740,58,Male,Christian,Married,No,None,4,3,Communitarianism,20260909010
741,38,Female,Not answered,Divorced,No,Had COVID,4,,,20260909010
742,48,Male,No religion,Single,No,Had COVID,2,,,20260909010
743,18,Male,Christian,Single,No,None,2,,,20260909010
744,59,Male,No religion,Single,No,Had COVID,1,,,20260909010
745,57,Male,Christian,Married,No,None,1,,,20260909010
746,24,Male,Christian,Single,No,None,2,,,20260909010
747,31,Female,No religion,Married,No,Had COVID,4,,,20260909010
748,68,Male,No religion,Married,No,None,3,3,Communitarianism,20260909010
749,78,Female,No religion,Widowed,No,None,2,,,20260909010
750,34,Female,No religion,Single,Yes,Had COVID,4,,,20260909010
751,83,Female,No religion,Married,No,Had COVID,2,,,20260909010
752,90,Female,Christian,Widowed,No,None,3,,,20260909010
753,66,Female,Christian,Married,No,Bereaved,4,,,20260909010
754,53,Female,No religion,Married,No,Had COVID,3,,,20260909010
755,18,Female,Christian,Single,No,None,2,,,20260909010
756,46,Female,Not answered,Married,No,Had COVID,1,,,20260909010
757,55,Female,Christian,Divorced,No,None,2,,,20260909010
758,71,Male,Christian,Widowed,No,None,2,,,20260909010
759,74,Male,Christian,Divorced,No,None,1,2,Libertarianism,20260909010
760,74,Male,Christian,Widowed,No,None,2,,,20260909010
761,71,Female,Hindu,Widowed,No,Had COVID,2,3,Communitarianism,20260909010
762,23,Female,No religion,Single,No,Had COVID,3,,,20260909010
763,18,Female,Christian,Single,No,Had COVID,3,,,20260909010
764,53,Female,Christian,Single,No,None,2,,,20260909010
765,19,Male,Christian,Single,No,None,4,,,20260909010
766,52,Male,No religion,Married,No,None,4,,,20260909010
767,41,Male,Christian,Single,No,Had COVID,1,,,20260909010
768,54,Female,No religion,Single,Yes,Had COVID,4,,,20260909010
769,77,Female,Christian,Married,No,Had COVID,2,,,20260909010
770,56,Female,No religion,Divorced,No,Had COVID,4,5,Institutional Trust and Technocratic Governance,20260909010
771,21,Female,No religion,Single,No,Bereaved,3,,,20260909010
772,59,Female,Christian,Married,Yes,Had COVID,3,,,20260909010
773,29,Male,No religion,Married,No,None,3,,,20260909010
774,70,Female,Christian,Widowed,No,None,4,,,20260909010
775,55,Female,Jewish,Married,Yes,None,1,,,20260909010
776,68,Female,Christian,Divorced,No,None,3,,,20260909010
777,35,Female,Muslim,Married,Yes,Long COVID,4,,,20260909010
778,75,Male,No religion,Married,No,Had COVID,2,,,20260909010
779,51,Female,Muslim,Married,No,None,1,,,20260909010
780,34,Female,Christian,Single,No,None,2,,,20260909010
781,59,Female,Christian,Married,Yes,Had COVID,2,,,20260909010
782,21,Male,Christian,Single,No,None,1,,,20260909010
783,56,Male,No religion,Divorced,No,None,2,,,20260909010
784,38,Male,No religion,Married,No,None,4,,,20260909010
785,80,Male,Christian,Married,No,None,3,,,20260909010
786,26,Male,No religion,Single,Yes,None,3,,,20260909010
787,18,Female,No religion,Single,No,None,1,,,20260909010
788,23,Female,Christian,Single,No,Bereaved,4,,,20260909010
789,35,Male,Christian,Married,No,None,1,,,20260909010
790,68,Female,Christian,Married,No,None,4,,,20260909010
791,59,Female,Christian,Married,No,None,3,,,20260909010
792,20,Female,Buddhist,Single,No,Had COVID,2,4,Conspiracy Ideation,20260909010
793,30,Female,Christian,Single,No,Bereaved,2,,,20260909010
794,26,Male,Christian,Single,No,None,4,,,20260909010
795,62,Male,Not answered,Single,No,Bereaved,4,,,20260909010
796,54,Female,Christian,Married,No,Had COVID,3,1,Scientific Rationalism,20260909010
797,48,Male,Christian,Separated,No,Had COVID,1,,,20260909010
798,82,Male,Christian,Married,No,None,4,,,20260909010
799,37,Female,No religion,Married,Yes,Had COVID,2,,,20260909010
800,48,Male,No religion,Married,No,None,2,,,20260909010
801,41,Female,Christian,Single,Yes,None,3,,,20260909010
802,50,Male,No religion,Single,No,Had COVID,2,,,20260909010
803,57,Female,Christian,Single,No,Had COVID,1,,,20260909010
804,38,Female,Christian,Married,Yes,Had COVID,1,,,20260909010
805,76,Male,No religion,Married,No,Bereaved,2,,,20260909010
806,90,Female,Christian,Married,No,None,3,,,20260909010
807,60,Male,No religion,Married,No,None,3,,,20260909010
808,46,Female,Other religion,Separated,No,Had COVID,2,,,20260909010
809,42,Female,No religion,Widowed,Yes,None,1,,,20260909010
810,71,Female,No religion,Married,No,Had COVID,1,,,20260909010
811,80,Male,Christian,Divorced,No,Had COVID,4,,,20260909010
812,50,Female,Muslim,Divorced,No,Long COVID,2,5,Institutional Trust and Technocratic Governance,20260909010
813,24,Male,Muslim,Single,Yes,Had COVID,2,,,20260909010
814,24,Male,No religion,Single,No,None,2,,,20260909010
815,55,Male,No religion,Divorced,No,Had COVID,2,,,20260909010
816,19,Male,No religion,Single,No,Bereaved,4,,,20260909010
817,20,Female,Christian,Single,No,Had COVID,4,,,20260909010
818,77,Female,Christian,Divorced,No,None,2,,,20260909010
819,37,Male,No religion,Married,Yes,Had COVID,3,,,20260909010
820,36,Male,Christian,Married,No,Had COVID,1,,,20260909010
821,21,Female,No religion,Single,No,Had COVID,1,,,20260909010
822,67,Female,Christian,Single,No,Bereaved,1,,,20260909010
823,79,Female,No religion,Widowed,No,None,4,,,20260909010
824,90,Male,Not answered,Married,No,None,1,,,20260909010
825,30,Female,Christian,Married,No,None,3,,,20260909010
826,85,Female,Christian,Married,No,None,4,,,20260909010
827,47,Male,Christian,Single,No,Bereaved,2,,,20260909010
828,25,Male,Christian,Single,No,None,2,,,20260909010
829,78,Female,Christian,Widowed,No,None,4,,,20260909010
830,47,Female,Hindu,Married,Yes,Bereaved,4,,,20260909010
831,60,Female,Christian,Divorced,No,None,4,,,20260909010
832,56,Female,Christian,Married,Yes,None,3,,,20260909010
833,31,Female,No religion,Single,No,Bereaved,1,,,20260909010
834,57,Female,No religion,Single,No,None,2,,,20260909010
835,53,Female,Muslim,Married,No,Had COVID,1,,,20260909010
836,35,Male,Christian,Married,No,Bereaved,2,2,Libertarianism,20260909010
837,18,Female,Christian,Single,No,None,3,,,20260909010
838,37,Female,Muslim,Married,No,Had COVID,3,,,20260909010
839,81,Female,Christian,Married,No,None,2,,,20260909010
840,45,Female,No religion,Married,No,Had COVID,3,,,20260909010
841,37,Male,Christian,Single,No,Had COVID,1,,,20260909010
842,56,Male,No religion,Single,No,Bereaved,4,,,20260909010
843,58,Female,Christian,Married,No,None,3,,,20260909010
844,48,Female,Not answered,Married,Yes,None,2,5,Institutional Trust and Technocratic Governance,20260909010
845,22,Male,No religion,Single,No,Bereaved,4,3,Communitarianism,20260909010
846,73,Male,No religion,Single,No,Had COVID,4,,,20260909010
847,44,Male,Christian,Married,No,Had COVID,2,,,20260909010
848,38,Female,Christian,Single,No,Had COVID,1,,,20260909010
849,56,Male,No religion,Married,No,Had COVID,2,,,20260909010
850,59,Male,Christian,Single,No,Had COVID,1,,,20260909010
851,30,Female,No religion,Single,Yes,Had COVID,4,,,20260909010
852,36,Male,No religion,Married,No,None,2,4,Conspiracy Ideation,20260909010
853,38,Male,Christian,Married,Yes,Had COVID,2,,,20260909010
854,90,Female,Not answered,Widowed,No,Had COVID,3,,,20260909010
855,63,Male,No religion,Single,Yes,None,3,,,20260909010
856,30,Male,Muslim,Single,No,Had COVID,3,,,20260909010
857,72,Female,Christian,Married,No,None,2,,,20260909010
858,61,Female,Muslim,Married,No,None,4,,,20260909010
859,69,Female,Christian,Married,No,Had COVID,3,,,20260909010
860,75,Female,No religion,Married,No,Had COVID,4,,,20260909010
861,58,Male,Christian,Married,No,None,1,5,Institutional Trust and Technocratic Governance,20260909010
862,87,Female,Christian,Married,No,Had COVID,1,,,20260909010
863,45,Male,Christian,Married,Yes,None,2,,,20260909010
864,42,Female,Muslim,Divorced,No,Had COVID,1,,,20260909010
865,45,Female,No religion,Single,No,None,4,,,20260909010
866,32,Female,No religion,Married,No,Had COVID,3,,,20260909010
867,59,Female,No religion,Married,No,None,4,,,20260909010
868,44,Male,Christian,Married,No,None,4,,,20260909010
869,32,Female,No religion,Separated,Yes,Had COVID,4,,,20260909010
870,21,Female,Not answered,Single,No,None,1,,,20260909010
871,26,Female,Christian,Single,No,None,4,,,20260909010
872,90,Male,Christian,Married,No,None,2,,,20260909010
873,56,Male,Christian,Married,No,Had COVID,2,,,20260909010
874,66,Female,Christian,Widowed,No,None,1,,,20260909010
875,72,Female,Christian,Single,No,None,1,,,20260909010
876,40,Female,Christian,Single,Yes,Had COVID,1,,,20260909010
877,36,Male,Christian,Married,Yes,None,1,4,Conspiracy Ideation,20260909010
878,69,Female,Christian,Married,No,None,1,5,Institutional Trust and Technocratic Governance,20260909010
879,35,Male,Christian,Married,Yes,Had COVID,4,,,20260909010
880,52,Female,Christian,Widowed,No,Had COVID,4,2,Libertarianism,20260909010
881,60,Male,Other religion,Married,No,Bereaved,1,,,20260909010
882,35,Male,Sikh,Married,No,None,4,,,20260909010
883,22,Female,Christian,Single,No,Bereaved,4,,,20260909010
884,68,Male,No religion,Divorced,No,Had COVID,2,,,20260909010
885,50,Female,Not answered,Married,No,Bereaved,4,,,20260909010
886,66,Male,Muslim,Married,No,Had COVID,3,,,20260909010
887,47,Female,No religion,Married,Yes,Long COVID,4,,,20260909010
