respondent_id,Age,Sex,Religion,MaritalStatus,LivingWithChildren,CovidExperience,assigned_block,ideology_id,ideology_name,sampling_seed
440,29,Male,Christian,Single,Yes,Had COVID,4,,,20260909005
441,25,Female,Christian,Single,No,None,4,,,20260909005
442,74,Male,Christian,Widowed,No,Long COVID,4,,,20260909005
443,29,Male,Christian,Single,Yes,None,4,4,Conspiracy Ideation,20260909005
444,33,Male,Not answered,Single,No,Had COVID,3,,,20260909005
445,55,Female,Christian,Married,Yes,Bereaved,4,,,20260909005
446,55,Female,No religion,Married,No,Had COVID,3,,,20260909005
447,57,Male,No religion,Married,No,Bereaved,1,,,20260909005
448,41,Male,No religion,Married,Yes,None,2,,,20260909005
449,61,Male,No religion,Married,No,None,1,,,20260909005
450,70,Female,No religion,Divorced,No,Had COVID,1,,,20260909005
451,48,Female,Not answered,Married,No,Had COVID,3,4,Conspiracy Ideation,20260909005
452,53,Female,No religion,Married,No,Bereaved,3,,,20260909005
453,68,Female,No religion,Widowed,No,None,1,,,20260909005
454,31,Male,Christian,Single,No,Had COVID,2,,,20260909005
455,44,Male,Christian,Married,No,None,1,,,20260909005
456,42,Male,No religion,Married,No,None,1,,,20260909005
457,84,Male,Christian,Married,No,None,3,,,20260909005
458,31,Male,No religion,Single,No,None,4,2,Libertarianism,20260909005
459,67,Female,No religion,Married,No,None,2,,,20260909005
460,53,Male,Christian,Divorced,No,Bereaved,2,,,20260909005
461,56,Male,No religion,Married,No,Bereaved,2,,,20260909005
462,37,Male,Christian,Married,No,None,3,,,20260909005
463,75,Female,Not answered,Widowed,No,None,2,5,Institutional Trust and Technocratic Governance,20260909005
464,21,Female,Muslim,Single,No,None,2,,,20260909005
465,18,Female,Christian,Single,No,Had COVID,4,,,20260909005
466,58,Male,Hindu,Married,No,Had COVID,4,,,20260909005
467,85,Male,Christian,Single,No,Had COVID,2,,,20260909005
468,34,Male,Christian,Married,Yes,Had COVID,3,,,20260909005
469,55,Male,Christian,Married,No,Had COVID,4,,,20260909005
470,31,Male,No religion,Single,Yes,Had COVID,4,,,20260909005
471,33,Female,Christian,Married,Yes,None,4,,,20260909005
472,80,Male,Christian,Widowed,No,None,4,,,20260909005
473,45,Male,Christian,Married,Yes,Long COVID,4,,,20260909005
474,85,Male,Christian,Married,No,Had COVID,4,,,20260909005
475,19,Female,No religion,Single,No,None,3,4,Conspiracy Ideation,20260909005
476,55,Male,No religion,Married,No,Had COVID,2,,,20260909005
477,67,Male,No religion,Married,No,Bereaved,3,,,20260909005
478,70,Male,Christian,Married,No,Bereaved,4,,,20260909005
479,34,Male,Christian,Married,Yes,None,1,,,20260909005
480,82,Male,Christian,Married,No,None,1,,,20260909005
481,25,Female,Muslim,Single,No,Long COVID,1,,,20260909005
482,57,Male,Christian,Married,Yes,None,2,,,20260909005
483,54,Male,Christian,Separated,No,None,3,,,20260909005
484,63,Female,No religion,Widowed,No,None,1,,,20260909005
485,37,Female,Not answered,Married,Yes,Had COVID,4,3,Communitarianism,20260909005
486,65,Male,Christian,Married,No,None,3,,,20260909005
487,31,Male,No religion,Single,No,None,2,,,20260909005
488,50,Female,Buddhist,Single,No,None,4,5,Institutional Trust and Technocratic Governance,20260909005
489,30,Male,No religion,Married,Yes,None,4,5,Institutional Trust and Technocratic Governance,20260909005
490,37,Male,No religion,Divorced,No,Had COVID,4,,,20260909005
491,74,Female,Muslim,Single,No,Bereaved,4,,,20260909005
492,53,Male,Christian,Divorced,Yes,Had COVID,3,1,Scientific Rationalism,20260909005
493,56,Male,Christian,Married,No,Had COVID,4,,,20260909005
494,53,Male,Christian,Divorced,No,None,2,3,Communitarianism,20260909005
495,31,Female,Christian,Married,Yes,Had COVID,1,,,20260909005
496,65,Male,No religion,Divorced,No,Long COVID,2,,,20260909005
497,59,Male,Muslim,Single,No,Had COVID,3,,,20260909005
498,33,Male,Christian,Single,Yes,Had COVID,2,,,20260909005
499,38,Male,No religion,Divorced,No,None,1,,,20260909005
500,45,Male,No religion,Single,Yes,None,2,,,20260909005
501,70,Female,No religion,Widowed,No,None,4,,,20260909005
502,67,Female,No religion,Married,No,Had COVID,2,,,20260909005
503,47,Female,Christian,Married,Yes,Had COVID,4,2,Libertarianism,20260909005
504,60,Male,No religion,Married,No,Long COVID,4,,,20260909005
505,90,Female,Not answered,Widowed,No,None,4,,,20260909005
506,46,Male,Christian,Single,Yes,None,2,,,20260909005
507,47,Male,Christian,Divorced,Yes,Had COVID,3,,,20260909005
508,20,Male,Muslim,Single,No,None,2,,,20260909005
509,26,Female,Christian,Single,No,Had COVID,3,,,20260909005
510,43,Female,Christian,Married,Yes,Had COVID,3,,,20260909005
511,50,Female,Christian,Married,No,Had COVID,4,,,20260909005
512,55,Male,No religion,Divorced,No,None,3,,,20260909005
513,43,Female,Christian,Divorced,Yes,Had COVID,1,,,20260909005
514,74,Male,No religion,Widowed,No,Had COVID,1,,,20260909005
515,57,Female,Christian,Divorced,No,Had COVID,4,,,20260909005
516,47,Male,Christian,Married,Yes,Had COVID,2,,,20260909005
517,69,Female,Christian,Widowed,No,Had COVID,4,,,20260909005
518,36,Female,Hindu,Married,Yes,Had COVID,4,,,20260909005
519,60,Male,Christian,Married,No,None,1,,,20260909005
520,49,Female,Other religion,Married,No,None,1,,,20260909005
521,57,Female,No religion,Married,No,Had COVID,3,5,Institutional Trust and Technocratic Governance,20260909005
522,53,Male,Christian,Married,No,Bereaved,2,,,20260909005
523,63,Female,Christian,Divorced,No,Had COVID,4,,,20260909005
524,71,Male,Christian,Married,No,None,4,,,20260909005
525,23,Male,Christian,Single,No,Had COVID,3,,,20260909005
526,30,Female,Muslim,Single,No,Had COVID,3,,,20260909005
527,26,Male,Christian,Single,No,None,2,,,20260909005
528,40,Female,Christian,Married,No,None,3,,,20260909005
529,78,Male,No religion,Divorced,No,None,1,,,20260909005
530,39,Male,Christian,Married,Yes,None,4,,,20260909005
531,44,Female,Hindu,Married,Yes,None,1,,,20260909005
532,39,Female,Christian,Separated,No,Had COVID,3,,,20260909005
533,80,Female,Christian,Divorced,No,Had COVID,2,,,20260909005
534,44,Female,Christian,Single,No,Bereaved,3,,,20260909005
535,24,Female,Christian,Single,No,Had COVID,1,,,20260909005
536,25,Male,No religion,Single,No,None,4,,,20260909005
537,76,Male,No religion,Married,No,None,2,,,20260909005
538,29,Male,Christian,Single,No,Had COVID,3,,,20260909005
539,24,Male,Christian,Single,No,None,4,,,20260909005
540,40,Female,Christian,Married,No,Had COVID,3,,,20260909005
541,40,Female,Christian,Single,No,Had COVID,3,,,20260909005
542,54,Male,No religion,Single,Yes,None,2,,,20260909005
543,50,Female,Christian,Divorced,No,None,3,,,20260909005
544,75,Male,Christian,Married,No,Bereaved,4,,,20260909005
545,69,Male,No religion,Divorced,No,None,1,,,20260909005
546,58,Male,No religion,Married,No,None,3,,,20260909005
547,24,Male,Muslim,Single,No,None,2,,,20260909005
548,70,Male,Christian,Divorced,No,None,1,,,20260909005
549,22,Male,No religion,Single,No,Long COVID,1,,,20260909005
550,44,Male,Muslim,Single,Yes,None,4,,,20260909005
551,52,Male,Christian,Married,Yes,None,1,,,20260909005
552,46,Female,Christian,Married,No,Long COVID,3,,,20260909005
553,28,Male,No religion,Single,No,None,3,,,20260909005
554,34,Male,Christian,Single,Yes,None,4,,,20260909005
555,77,Female,No religion,Married,No,Had COVID,1,,,20260909005
556,61,Female,Christian,Divorced,No,Had COVID,2,,,20260909005
557,44,Female,No religion,Married,Yes,None,2,,,20260909005
558,20,Male,No religion,Divorced,No,Had COVID,4,,,20260909005
559,54,Male,Other religion,Widowed,No,None,1,,,20260909005
560,59,Female,No religion,Married,No,Had COVID,1,,,20260909005
561,19,Female,No religion,Single,No,None,4,,,20260909005
562,57,Male,Christian,Married,No,Had COVID,1,,,20260909005
563,20,Female,Not answered,Single,No,Had COVID,4,,,20260909005
564,66,Female,Not answered,Married,No,Bereaved,1,,,20260909005
565,42,Female,Not answered,Widowed,No,Had COVID,3,,,20260909005
566,31,Male,Muslim,Married,Yes,Bereaved,3,,,20260909005
567,33,Male,Christian,Married,Yes,None,3,1,Scientific Rationalism,20260909005
568,35,Male,No religion,Single,No,None,1,5,Institutional Trust and Technocratic Governance,20260909005
569,63,Female,Christian,Married,No,None,1,,,20260909005
570,23,Male,Christian,Single,No,Had COVID,3,,,20260909005
571,77,Male,Christian,Widowed,No,None,3,4,Conspiracy Ideation,20260909005
572,36,Female,Christian,Married,Yes,None,3,5,Institutional Trust and Technocratic Governance,20260909005
573,28,Male,No religion,Married,No,Had COVID,2,,,20260909005
574,30,Female,Christian,Single,No,None,3,,,20260909005
575,31,Female,No religion,Single,No,None,1,,,20260909005
576,62,Female,Not answered,Single,No,Bereaved,2,,,20260909005
577,61,Female,No religion,Married,No,None,2,,,20260909005
578,49,Male,Not answered,Single,Yes,None,4,,,20260909005
579,82,Female,No religion,Married,Yes,Had COVID,1,,,20260909005
580,20,Male,Christian,Single,No,None,3,,,20260909005
581,54,Female,Christian,Married,Yes,None,4,,,20260909005
582,29,Male,Christian,Single,No,None,1,,,20260909005
583,74,Female,Hindu,Married,No,None,3,,,20260909005
584,48,Male,No religion,Married,Yes,Had COVID,4,,,20260909005
585,57,Male,No religion,Single,No,None,4,,,20260909005
586,58,Female,Christian,Divorced,No,Had COVID,3,,,20260909005
587,34,Female,No religion,Single,Yes,None,2,,,20260909005
588,31,Female,Christian,Divorced,No,Bereaved,2,,,20260909005
589,77,Male,Not answered,Married,No,None,3,,,20260909005
590,75,Female,Christian,Married,No,Bereaved,2,2,Libertarianism,20260909005
591,67,Female,Christian,Widowed,Yes,None,4,3,Communitarianism,20260909005
592,29,Male,Christian,Single,No,None,1,,,20260909005
593,37,Female,Hindu,Married,Yes,None,4,,,20260909005
594,27,Female,Christian,Married,Yes,Had COVID,1,3,Communitarianism,20260909005
595,34,Female,No religion,Single,No,Had COVID,2,,,20260909005
596,52,Male,No religion,Married,Yes,Had COVID,4,,,20260909005
597,57,Female,Christian,Married,No,Bereaved,4,,,20260909005
598,40,Male,No religion,Married,No,None,4,,,20260909005
599,86,Male,No religion,Married,No,Had COVID,3,,,20260909005
600,50,Female,Christian,Married,Yes,None,2,,,20260909005
601,51,Female,Not answered,Married,No,Bereaved,4,,,20260909005
602,49,Male,Christian,Married,No,None,4,,,20260909005
603,22,Female,Christian,Married,No,Bereaved,4,,,20260909005
604,59,Female,No religion,Divorced,No,Had COVID,2,,,20260909005
605,72,Female,Christian,Married,No,None,2,,,20260909005
606,63,Female,Not answered,Widowed,No,None,3,,,20260909005
607,57,Male,Christian,Married,Yes,Had COVID,2,,,20260909005
608,46,Male,No religion,Married,No,Had COVID,2,,,20260909005
609,73,Female,Christian,Widowed,No,None,2,,,20260909005
610,26,Male,No religion,Single,No,None,3,,,20260909005
611,44,Female,No religion,Married,No,None,1,,,20260909005
612,24,Male,Christian,Single,No,Had COVID,1,,,20260909005
613,87,Female,Christian,Married,No,None,2,,,20260909005
614,53,Male,Christian,Divorced,Yes,Long COVID,1,,,20260909005
615,43,Female,Christian,Single,Yes,None,3,,,20260909005
616,33,Female,Muslim,Widowed,No,Had COVID,3,,,20260909005
617,90,Female,Christian,Widowed,No,Had COVID,3,,,20260909005
618,70,Male,No religion,Married,No,None,2,,,20260909005
619,72,Male,No religion,Divorced,No,Bereaved,1,,,20260909005
620,67,Female,Christian,Married,No,Had COVID,3,,,20260909005
621,35,Female,No religion,Widowed,Yes,Had COVID,4,,,20260909005
622,87,Male,Christian,Widowed,No,None,4,,,20260909005
623,28,Male,Christian,Married,No,None,4,,,20260909005
624,61,Male,No religion,Single,No,None,1,,,20260909005
625,40,Female,No religion,Widowed,No,Had COVID,1,3,Communitarianism,20260909005
626,30,Male,Christian,Married,Yes,None,3,,,20260909005
627,33,Female,Muslim,Single,Yes,None,1,,,20260909005
628,62,Male,Other religion,Married,No,Had COVID,2,,,20260909005
629,41,Female,No religion,Single,No,None,4,,,20260909005
630,42,Female,Christian,Married,Yes,Had COVID,4,,,20260909005
631,26,Female,No religion,Married,No,Had COVID,4,4,Conspiracy Ideation,20260909005
632,60,Male,No religion,Married,No,None,2,,,20260909005
633,38,Female,Christian,Single,Yes,Had COVID,1,,,20260909005
634,36,Male,Christian,Widowed,Yes,Bereaved,3,,,20260909005
635,18,Male,Christian,Single,No,None,3,,,20260909005
636,54,Male,Christian,Married,No,Had COVID,3,,,20260909005
637,31,Male,No religion,Single,No,None,3,,,20260909005
638,28,Male,Christian,Single,No,None,3,,,20260909005
639,38,Male,Christian,Married,No,Had COVID,2,,,20260909005
640,56,Male,Christian,Married,No,None,2,,,20260909005
641,89,Female,Not answered,Married,No,None,4,,,20260909005
642,45,Female,No religion,Married,Yes,None,3,,,20260909005
643,49,Female,Hindu,Married,Yes,Had COVID,3,,,20260909005
644,73,Male,Christian,Divorced,No,None,3,,,20260909005
645,87,Female,Christian,Married,No,None,2,,,20260909005
646,55,Female,No religion,Married,No,Had COVID,1,,,20260909005
647,32,Female,Christian,Single,No,Had COVID,1,,,20260909005
648,31,Female,Christian,Married,Yes,Had COVID,3,,,20260909005
649,49,Male,Christian,Married,Yes,Had COVID,2,,,20260909005
650,60,Male,Christian,Married,No,Had COVID,4,,,20260909005
651,63,Male,No religion,Married,No,Had COVID,4,,,20260909005
652,32,Female,No religion,Single,Yes,Bereaved,3,,,20260909005
653,64,Female,Muslim,Single,No,Bereaved,2,,,20260909005
654,81,Female,No religion,Married,No,Had COVID,2,,,20260909005
655,79,Male,Christian,Married,No,Had COVID,3,,,20260909005
656,38,Female,Muslim,Married,Yes,Had COVID,4,,,20260909005
657,51,Female,Christian,Married,No,Had COVID,1,1,Scientific Rationalism,20260909005
658,40,Female,No religion,Single,No,None,2,,,20260909005
659,36,Male,Christian,Married,Yes,None,1,,,20260909005
660,34,Female,Christian,Divorced,No,None,2,,,20260909005
661,41,Female,Muslim,Married,Yes,Bereaved,2,5,Institutional Trust and Technocratic Governance,20260909005
662,52,Female,No religion,Married,No,None,3,,,20260909005
663,77,Male,Christian,Married,No,None,3,,,20260909005
664,64,Female,No religion,Divorced,No,None,4,,,20260909005
665,43,Male,Christian,Married,No,Long COVID,1,,,20260909005
666,18,Female,Hindu,Single,No,None,3,,,20260909005
667,45,Female,No religion,Divorced,Yes,None,2,,,20260909005
668,78,Female,Christian,Widowed,No,Had COVID,3,,,20260909005
669,83,Female,No religion,Widowed,No,Had COVID,3,,,20260909005
670,30,Female,Christian,Single,Yes,None,3,,,20260909005
671,63,Female,Christian,Widowed,No,None,4,2,Libertarianism,20260909005
672,62,Male,Christian,Married,No,Had COVID,2,,,20260909005
673,89,Female,Christian,Married,No,Had COVID,1,,,20260909005
674,37,Male,Christian,Married,No,Had COVID,2,,,20260909005
675,45,Female,Muslim,Married,No,None,1,,,20260909005
676,60,Male,No religion,Married,No,Bereaved,1,,,20260909005
677,56,Male,Not answered,Single,No,Had COVID,1,,,20260909005
678,39,Female,No religion,Married,No,None,3,,,20260909005
679,40,Female,No religion,Married,Yes,None,4,,,20260909005
680,37,Male,No religion,Married,No,None,1,,,20260909005
681,25,Male,Christian,Single,No,Had COVID,3,,,20260909005
682,55,Female,Muslim,Divorced,No,Had COVID,1,,,20260909005
683,40,Female,No religion,Married,No,None,4,,,20260909005
684,47,Female,Christian,Married,Yes,Had COVID,2,,,20260909005
685,67,Male,Christian,Married,No,Bereaved,2,5,Institutional Trust and Technocratic Governance,20260909005
686,77,Male,Christian,Married,No,None,2,2,Libertarianism,20260909005
687,32,Male,Not answered,Single,No,Had COVID,1,5,Institutional Trust and Technocratic Governance,20260909005
688,35,Male,Christian,Married,Yes,Had COVID,2,,,20260909005
689,31,Female,Christian,Married,No,None,1,5,Institutional Trust and Technocratic Governance,20260909005
690,30,Male,No religion,Married,No,Had COVID,2,,,20260909005
691,23,Female,Christian,Single,No,None,3,,,20260909005
692,90,Female,Christian,Married,No,None,3,5,Institutional Trust and Technocratic Governance,20260909005
693,65,Female,Muslim,Widowed,No,None,3,,,20260909005
694,42,Male,No religion,Married,Yes,Had COVID,1,,,20260909005
695,37,Male,No religion,Married,No,Had COVID,4,,,20260909005
696,44,Female,No religion,Divorced,Yes,None,3,,,20260909005
697,29,Male,No religion,Single,No,Had COVID,1,,,20260909005
698,66,Male,No religion,Married,No,None,1,,,20260909005
699,67,Male,Christian,Married,Yes,Had COVID,3,,,20260909005
700,65,Male,Not answered,Married,No,Long COVID,3,,,20260909005
701,18,Male,Christian,Single,No,Bereaved,1,,,20260909005
702,39,Male,No religion,Married,Yes,Long COVID,1,3,Communitarianism,20260909005
703,48,Male,Christian,Married,Yes,Had COVID,2,,,20260909005
704,29,Male,Christian,Married,No,Bereaved,3,,,20260909005
705,60,Female,No religion,Divorced,Yes,None,2,3,Communitarianism,20260909005
706,51,Female,Christian,Married,No,Had COVID,3,,,20260909005
707,26,Female,No religion,Married,No,Long COVID,3,,,20260909005
708,22,Male,No religion,Single,No,None,1,,,20260909005
709,77,Male,Not answered,Married,No,None,4,,,20260909005
710,23,Female,Not answered,Single,No,Had COVID,1,,,20260909005
711,40,Male,Christian,Single,Yes,Had COVID,1,1,Scientific Rationalism,20260909005
712,58,Male,Christian,Married,No,None,1,,,20260909005
713,63,Male,No religion,Married,No,Bereaved,1,,,20260909005
714,36,Female,Muslim,Divorced,Yes,Had COVID,4,,,20260909005
715,43,Male,Christian,Married,No,None,2,4,Conspiracy Ideation,20260909005
716,73,Male,No religion,Married,No,None,4,,,20260909005
717,58,Male,Christian,Married,No,Had COVID,3,,,20260909005
718,34,Female,Christian,Single,No,None,1,,,20260909005
719,50,Male,Muslim,Married,No,None,3,,,20260909005
720,68,Male,Christian,Widowed,No,None,2,,,20260909005
721,30,Male,Christian,Single,No,Had COVID,2,,,20260909005
722,21,Female,No religion,Single,No,Had COVID,3,,,20260909005
723,65,Female,No religion,Widowed,No,None,3,,,20260909005
724,30,Male,Christian,Single,No,Had COVID,3,,,20260909005
725,22,Female,Muslim,Single,Yes,Had COVID,2,,,20260909005
726,77,Male,Christian,Married,Yes,None,2,,,20260909005
727,27,Female,Christian,Single,No,Had COVID,2,,,20260909005
728,32,Female,Christian,Single,Yes,None,3,,,20260909005
729,82,Female,Christian,Widowed,No,Bereaved,2,,,20260909005
730,67,Female,No religion,Married,No,None,1,,,20260909005
731,66,Female,No religion,Widowed,No,None,1,,,20260909005
732,72,Female,Christian,Single,No,None,1,,,20260909005
733,34,Female,No religion,Single,Yes,Had COVID,3,,,20260909005
734,20,Female,Christian,Married,No,Bereaved,3,,,20260909005
735,25,Male,No religion,Divorced,No,Had COVID,1,,,20260909005
736,19,Male,Christian,Single,No,None,4,,,20260909005
737,57,Male,Muslim,Married,No,Had COVID,4,,,20260909005
738,75,Female,Sikh,Married,No,None,3,,,20260909005
739,28,Male,Christian,Divorced,No,None,1,,,20260909005
740,58,Male,Christian,Married,No,None,1,,,20260909005
741,38,Female,Not answered,Divorced,No,Had COVID,2,,,20260909005
742,48,Male,No religion,Single,No,Had COVID,4,,,20260909005
743,18,Male,Christian,Single,No,None,1,3,Communitarianism,20260909005
744,59,Male,No religion,Single,No,Had COVID,3,,,20260909005
745,57,Male,Christian,Married,No,None,4,,,20260909005
746,24,Male,Christian,Single,No,None,4,,,20260909005
747,31,Female,No religion,Married,No,Had COVID,3,2,Libertarianism,20260909005
748,68,Male,No religion,Married,No,None,1,,,20260909005
749,78,Female,No religion,Widowed,No,None,2,,,20260909005
750,34,Female,No religion,Single,Yes,Had COVID,1,,,20260909005
751,83,Female,No religion,Married,No,Had COVID,1,,,20260909005
752,90,Female,Christian,Widowed,No,None,3,,,20260909005
753,66,Female,Christian,Married,No,Bereaved,1,,,20260909005
754,53,Female,No religion,Married,No,Had COVID,1,,,20260909005
755,18,Female,Christian,Single,No,None,2,,,20260909005
756,46,Female,Not answered,Married,No,Had COVID,3,,,20260909005
757,55,Female,Christian,Divorced,No,None,3,,,20260909005
758,71,Male,Christian,Widowed,No,None,1,,,20260909005
759,74,Male,Christian,Divorced,No,None,4,,,20260909005
760,74,Male,Christian,Widowed,No,None,3,,,20260909005
761,71,Female,Hindu,Widowed,No,Had COVID,4,,,20260909005
762,23,Female,No religion,Single,No,Had COVID,3,,,20260909005
763,18,Female,Christian,Single,No,Had COVID,4,,,20260909005
764,53,Female,Christian,Single,No,None,1,,,20260909005
765,19,Male,Christian,Single,No,None,2,5,Institutional Trust and Technocratic Governance,20260909005
766,52,Male,No religion,Married,No,None,2,,,20260909005
767,41,Male,Christian,Single,No,Had COVID,4,,,20260909005
768,54,Female,No religion,Single,Yes,Had COVID,4,,,20260909005
769,77,Female,Christian,Married,No,Had COVID,1,,,20260909005
770,56,Female,No religion,Divorced,No,Had COVID,1,,,20260909005
771,21,Female,No religion,Single,No,Bereaved,4,,,20260909005
772,59,Female,Christian,Married,Yes,Had COVID,3,,,20260909005
773,29,Male,No religion,Married,No,None,4,,,20260909005
774,70,Female,Christian,Widowed,No,None,3,,,20260909005
775,55,Female,Jewish,Married,Yes,None,2,3,Communitarianism,20260909005
776,68,Female,Christian,Divorced,No,None,4,,,20260909005
777,35,Female,Muslim,Married,Yes,Long COVID,1,,,20260909005
778,75,Male,No religion,Married,No,Had COVID,3,,,20260909005
779,51,Female,Muslim,Married,No,None,2,,,20260909005
780,34,Female,Christian,Single,No,None,1,2,Libertarianism,20260909005
781,59,Female,Christian,Married,Yes,Had COVID,4,,,20260909005
782,21,Male,Christian,Single,No,None,2,,,20260909005
783,56,Male,No religion,Divorced,No,None,1,,,20260909005
784,38,Male,No religion,Married,No,None,2,,,20260909005
785,80,Male,Christian,Married,No,None,2,,,20260909005
786,26,Male,No religion,Single,Yes,None,1,1,Scientific Rationalism,20260909005
787,18,Female,No religion,Single,No,None,3,,,20260909005
788,23,Female,Christian,Single,No,Bereaved,3,,,20260909005
789,35,Male,Christian,Married,No,None,3,,,20260909005
790,68,Female,Christian,Married,No,None,1,,,20260909005
791,59,Female,Christian,Married,No,None,2,,,20260909005
792,20,Female,Buddhist,Single,No,Had COVID,4,,,20260909005
793,30,Female,Christian,Single,No,Bereaved,4,3,Communitarianism,20260909005
794,26,Male,Christian,Single,No,None,3,,,20260909005
795,62,Male,Not answered,Single,No,Bereaved,2,,,20260909005
796,54,Female,Christian,Married,No,Had COVID,4,,,20260909005
797,48,Male,Christian,Separated,No,Had COVID,4,,,20260909005
798,82,Male,Christian,Married,No,None,4,,,20260909005
799,37,Female,No religion,Married,Yes,Had COVID,4,,,20260909005
800,48,Male,No religion,Married,No,None,4,,,20260909005
801,41,Female,Christian,Single,Yes,None,3,,,20260909005
802,50,Male,No religion,Single,No,Had COVID,2,,,20260909005
803,57,Female,Christian,Single,No,Had COVID,3,,,20260909005
804,38,Female,Christian,Married,Yes,Had COVID,1,,,20260909005
805,76,Male,No religion,Married,No,Bereaved,2,,,20260909005
806,90,Female,Christian,Married,No,None,1,,,20260909005
807,60,Male,No religion,Married,No,None,1,,,20260909005
808,46,Female,Other religion,Separated,No,Had COVID,2,,,20260909005
809,42,Female,No religion,Widowed,Yes,None,3,,,20260909005
810,71,Female,No religion,Married,No,Had COVID,4,,,20260909005
811,80,Male,Christian,Divorced,No,Had COVID,3,,,20260909005
812,50,Female,Muslim,Divorced,No,Long COVID,2,,,20260909005
813,24,Male,Muslim,Single,Yes,Had COVID,2,,,20260909005
814,24,Male,No religion,Single,No,None,1,,,20260909005
815,55,Male,No religion,Divorced,No,Had COVID,4,,,20260909005
816,19,Male,No religion,Single,No,Bereaved,4,,,20260909005
817,20,Female,Christian,Single,No,Had COVID,3,,,20260909005
818,77,Female,Christian,Divorced,No,None,4,,,20260909005
819,37,Male,No religion,Married,Yes,Had COVID,3,,,20260909005
820,36,Male,Christian,Married,No,Had COVID,3,,,20260909005
821,21,Female,No religion,Single,No,Had COVID,1,,,20260909005
822,67,Female,Christian,Single,No,Bereaved,1,,,20260909005
823,79,Female,No religion,Widowed,No,None,2,,,20260909005
824,90,Male,Not answered,Married,No,None,1,,,20260909005
825,30,Female,Christian,Married,No,None,3,,,20260909005
826,85,Female,Christian,Married,No,None,2,,,20260909005
827,47,Male,Christian,Single,No,Bereaved,2,,,20260909005
828,25,Male,Christian,Single,No,None,1,,,20260909005
829,78,Female,Christian,Widowed,No,None,1,,,20260909005
830,47,Female,Hindu,Married,Yes,Bereaved,4,,,20260909005
831,60,Female,Christian,Divorced,No,None,4,,,20260909005
832,56,Female,Christian,Married,Yes,None,4,,,20260909005
833,31,Female,No religion,Single,No,Bereaved,2,,,20260909005
834,57,Female,No religion,Single,No,None,2,,,20260909005
835,53,Female,Muslim,Married,No,Had COVID,4,,,20260909005
836,35,Male,Christian,Married,No,Bereaved,1,,,20260909005
837,18,Female,Christian,Single,No,None,2,,,20260909005
838,37,Female,Muslim,Married,No,Had COVID,2,,,20260909005
839,81,Female,Christian,Married,No,None,2,,,20260909005
840,45,Female,No religion,Married,No,Had COVID,1,,,20260909005
841,37,Male,Christian,Single,No,Had COVID,2,,,20260909005
842,56,Male,No religion,Single,No,Bereaved,1,,,20260909005
843,58,Female,Christian,Married,No,None,4,,,20260909005
844,48,Female,Not answered,Married,Yes,None,1,,,20260909005
845,22,Male,No religion,Single,No,Bereaved,4,,,20260909005
846,73,Male,No religion,Single,No,Had COVID,3,,,20260909005
847,44,Male,Christian,Married,No,Had COVID,3,4,Conspiracy Ideation,20260909005
848,38,Female,Christian,Single,No,Had COVID,1,,,20260909005
849,56,Male,No religion,Married,No,Had COVID,2,,,20260909005
850,59,Male,Christian,Single,No,Had COVID,4,,,20260909005
851,30,Female,No religion,Single,Yes,Had COVID,3,,,20260909005
852,36,Male,No religion,Married,No,None,3,,,20260909005
853,38,Male,Christian,Married,Yes,Had COVID,4,,,20260909005
854,90,Female,Not answered,Widowed,No,Had COVID,1,,,20260909005
855,63,Male,No religion,Single,Yes,None,3,,,20260909005
856,30,Male,Muslim,Single,No,Had COVID,1,,,20260909005
857,72,Female,Christian,Married,No,None,3,,,20260909005
858,61,Female,Muslim,Married,No,None,2,,,20260909005
859,69,Female,Christian,Married,No,Had COVID,1,,,20260909005
860,75,Female,No religion,Married,No,Had COVID,3,,,20260909005
861,58,Male,Christian,Married,No,None,3,,,20260909005
862,87,Female,Christian,Married,No,Had COVID,2,4,Conspiracy Ideation,20260909005
863,45,Male,Christian,Married,Yes,None,4,,,20260909005
864,42,Female,Muslim,Divorced,No,Had COVID,3,,,20260909005
865,45,Female,No religion,Single,No,None,1,,,20260909005
866,32,Female,No religion,Married,No,Had COVID,4,,,20260909005
867,59,Female,No religion,Married,No,None,2,,,20260909005
868,44,Male,Christian,Married,No,None,3,,,20260909005
869,32,Female,No religion,Separated,Yes,Had COVID,3,,,20260909005
870,21,Female,Not answered,Single,No,None,1,,,20260909005
871,26,Female,Christian,Single,No,None,4,,,20260909005
872,90,Male,Christian,Married,No,None,1,,,20260909005
873,56,Male,Christian,Married,No,Had COVID,4,,,20260909005
874,66,Female,Christian,Widowed,No,None,4,,,20260909005
875,72,Female,Christian,Single,No,None,3,,,20260909005
876,40,Female,Christian,Single,Yes,Had COVID,4,,,20260909005
877,36,Male,Christian,Married,Yes,None,3,,,20260909005
878,69,Female,Christian,Married,No,None,3,,,20260909005
879,35,Male,Christian,Married,Yes,Had COVID,3,,,20260909005
880,52,Female,Christian,Widowed,No,Had COVID,2,,,20260909005
881,60,Male,Other religion,Married,No,Bereaved,1,,,20260909005
882,35,Male,Sikh,Married,No,None,2,,,20260909005
883,22,Female,Christian,Single,No,Bereaved,4,,,20260909005
884,68,Male,No religion,Divorced,No,Had COVID,1,,,20260909005
885,50,Female,Not answered,Married,No,Bereaved,2,,,20260909005
