respondent_id,Age,Sex,Religion,MaritalStatus,LivingWithChildren,CovidExperience,assigned_block,ideology_id,ideology_name,sampling_seed
441,25,Female,Christian,Single,No,None,4,,,20260909009
442,74,Male,Christian,Widowed,No,Long COVID,3,,,20260909009
443,29,Male,Christian,Single,Yes,None,3,3,Communitarianism,20260909009
444,33,Male,Not answered,Single,No,Had COVID,2,3,Communitarianism,20260909009
445,55,Female,Christian,Married,Yes,Bereaved,2,,,20260909009
446,55,Female,No religion,Married,No,Had COVID,1,,,20260909009
447,57,Male,No religion,Married,No,Bereaved,3,5,Institutional Trust and Technocratic Governance,20260909009
448,41,Male,No religion,Married,Yes,None,2,,,20260909009
449,61,Male,No religion,Married,No,None,4,4,Conspiracy Ideation,20260909009
450,70,Female,No religion,Divorced,No,Had COVID,2,,,20260909009
451,48,Female,Not answered,Married,No,Had COVID,3,,,20260909009
452,53,Female,No religion,Married,No,Bereaved,4,,,20260909009
453,68,Female,No religion,Widowed,No,None,4,,,20260909009
454,31,Male,Christian,Single,No,Had COVID,2,,,20260909009
455,44,Male,Christian,Married,No,None,4,,,20260909009
456,42,Male,No religion,Married,No,None,1,,,20260909009
457,84,Male,Christian,Married,No,None,4,,,20260909009
458,31,Male,No religion,Single,No,None,1,,,20260909009
459,67,Female,No religion,Married,No,None,1,,,20260909009
460,53,Male,Christian,Divorced,No,Bereaved,1,,,20260909009
461,56,Male,No religion,Married,No,Bereaved,1,,,20260909009
462,37,Male,Christian,Married,No,None,1,,,20260909009
463,75,Female,Not answered,Widowed,No,None,1,,,20260909009
464,21,Female,Muslim,Single,No,None,2,4,Conspiracy Ideation,20260909009
465,18,Female,Christian,Single,No,Had COVID,3,1,Scientific Rationalism,20260909009
466,58,Male,Hindu,Married,No,Had COVID,2,,,20260909009
467,85,Male,Christian,Single,No,Had COVID,4,,,20260909009
468,34,Male,Christian,Married,Yes,Had COVID,4,,,20260909009
469,55,Male,Christian,Married,No,Had COVID,1,,,20260909009
470,31,Male,No religion,Single,Yes,Had COVID,2,,,20260909009
471,33,Female,Christian,Married,Yes,None,1,,,20260909009
472,80,Male,Christian,Widowed,No,None,1,,,20260909009
473,45,Male,Christian,Married,Yes,Long COVID,1,,,20260909009
474,85,Male,Christian,Married,No,Had COVID,2,,,20260909009
475,19,Female,No religion,Single,No,None,1,1,Scientific Rationalism,20260909009
476,55,Male,No religion,Married,No,Had COVID,2,,,20260909009
477,67,Male,No religion,Married,No,Bereaved,4,,,20260909009
478,70,Male,Christian,Married,No,Bereaved,3,,,20260909009
479,34,Male,Christian,Married,Yes,None,1,,,20260909009
480,82,Male,Christian,Married,No,None,2,,,20260909009
481,25,Female,Muslim,Single,No,Long COVID,1,,,20260909009
482,57,Male,Christian,Married,Yes,None,1,,,20260909009
483,54,Male,Christian,Separated,No,None,2,3,Communitarianism,20260909009
484,63,Female,No religion,Widowed,No,None,1,,,20260909009
485,37,Female,Not answered,Married,Yes,Had COVID,4,,,20260909009
486,65,Male,Christian,Married,No,None,2,,,20260909009
487,31,Male,No religion,Single,No,None,1,,,20260909009
488,50,Female,Buddhist,Single,No,None,2,,,20260909009
489,30,Male,No religion,Married,Yes,None,2,2,Libertarianism,20260909009
490,37,Male,No religion,Divorced,No,Had COVID,1,,,20260909009
491,74,Female,Muslim,Single,No,Bereaved,1,,,20260909009
492,53,Male,Christian,Divorced,Yes,Had COVID,3,4,Conspiracy Ideation,20260909009
493,56,Male,Christian,Married,No,Had COVID,3,2,Libertarianism,20260909009
494,53,Male,Christian,Divorced,No,None,1,,,20260909009
495,31,Female,Christian,Married,Yes,Had COVID,3,,,20260909009
496,65,Male,No religion,Divorced,No,Long COVID,4,,,20260909009
497,59,Male,Muslim,Single,No,Had COVID,1,4,Conspiracy Ideation,20260909009
498,33,Male,Christian,Single,Yes,Had COVID,1,,,20260909009
499,38,Male,No religion,Divorced,No,None,3,,,20260909009
500,45,Male,No religion,Single,Yes,None,1,,,20260909009
501,70,Female,No religion,Widowed,No,None,1,4,Conspiracy Ideation,20260909009
502,67,Female,No religion,Married,No,Had COVID,4,,,20260909009
503,47,Female,Christian,Married,Yes,Had COVID,4,,,20260909009
504,60,Male,No religion,Married,No,Long COVID,1,,,20260909009
505,90,Female,Not answered,Widowed,No,None,2,,,20260909009
506,46,Male,Christian,Single,Yes,None,4,,,20260909009
507,47,Male,Christian,Divorced,Yes,Had COVID,1,,,20260909009
508,20,Male,Muslim,Single,No,None,3,,,20260909009
509,26,Female,Christian,Single,No,Had COVID,4,,,20260909009
510,43,Female,Christian,Married,Yes,Had COVID,2,,,20260909009
511,50,Female,Christian,Married,No,Had COVID,4,,,20260909009
512,55,Male,No religion,Divorced,No,None,1,5,Institutional Trust and Technocratic Governance,20260909009
513,43,Female,Christian,Divorced,Yes,Had COVID,1,,,20260909009
514,74,Male,No religion,Widowed,No,Had COVID,3,5,Institutional Trust and Technocratic Governance,20260909009
515,57,Female,Christian,Divorced,No,Had COVID,3,,,20260909009
516,47,Male,Christian,Married,Yes,Had COVID,2,,,20260909009
517,69,Female,Christian,Widowed,No,Had COVID,2,,,20260909009
518,36,Female,Hindu,Married,Yes,Had COVID,3,,,20260909009
519,60,Male,Christian,Married,No,None,2,,,20260909009
520,49,Female,Other religion,Married,No,None,1,1,Scientific Rationalism,20260909009
521,57,Female,No religion,Married,No,Had COVID,1,,,20260909009
522,53,Male,Christian,Married,No,Bereaved,2,,,20260909009
523,63,Female,Christian,Divorced,No,Had COVID,4,,,20260909009
524,71,Male,Christian,Married,No,None,1,,,20260909009
525,23,Male,Christian,Single,No,Had COVID,4,,,20260909009
526,30,Female,Muslim,Single,No,Had COVID,4,,,20260909009
527,26,Male,Christian,Single,No,None,1,,,20260909009
528,40,Female,Christian,Married,No,None,2,,,20260909009
529,78,Male,No religion,Divorced,No,None,3,4,Conspiracy Ideation,20260909009
530,39,Male,Christian,Married,Yes,None,1,,,20260909009
531,44,Female,Hindu,Married,Yes,None,2,,,20260909009
532,39,Female,Christian,Separated,No,Had COVID,1,,,20260909009
533,80,Female,Christian,Divorced,No,Had COVID,3,,,20260909009
534,44,Female,Christian,Single,No,Bereaved,2,,,20260909009
535,24,Female,Christian,Single,No,Had COVID,4,,,20260909009
536,25,Male,No religion,Single,No,None,4,,,20260909009
537,76,Male,No religion,Married,No,None,2,,,20260909009
538,29,Male,Christian,Single,No,Had COVID,3,,,20260909009
539,24,Male,Christian,Single,No,None,3,,,20260909009
540,40,Female,Christian,Married,No,Had COVID,2,,,20260909009
541,40,Female,Christian,Single,No,Had COVID,3,,,20260909009
542,54,Male,No religion,Single,Yes,None,4,,,20260909009
543,50,Female,Christian,Divorced,No,None,3,,,20260909009
544,75,Male,Christian,Married,No,Bereaved,1,,,20260909009
545,69,Male,No religion,Divorced,No,None,1,,,20260909009
546,58,Male,No religion,Married,No,None,3,,,20260909009
547,24,Male,Muslim,Single,No,None,3,,,20260909009
548,70,Male,Christian,Divorced,No,None,1,,,20260909009
549,22,Male,No religion,Single,No,Long COVID,4,,,20260909009
550,44,Male,Muslim,Single,Yes,None,4,,,20260909009
551,52,Male,Christian,Married,Yes,None,3,,,20260909009
552,46,Female,Christian,Married,No,Long COVID,1,,,20260909009
553,28,Male,No religion,Single,No,None,4,,,20260909009
554,34,Male,Christian,Single,Yes,None,3,,,20260909009
555,77,Female,No religion,Married,No,Had COVID,4,3,Communitarianism,20260909009
556,61,Female,Christian,Divorced,No,Had COVID,3,,,20260909009
557,44,Female,No religion,Married,Yes,None,1,,,20260909009
558,20,Male,No religion,Divorced,No,Had COVID,2,,,20260909009
559,54,Male,Other religion,Widowed,No,None,4,,,20260909009
560,59,Female,No religion,Married,No,Had COVID,2,,,20260909009
561,19,Female,No religion,Single,No,None,3,,,20260909009
562,57,Male,Christian,Married,No,Had COVID,2,,,20260909009
563,20,Female,Not answered,Single,No,Had COVID,3,2,Libertarianism,20260909009
564,66,Female,Not answered,Married,No,Bereaved,4,,,20260909009
565,42,Female,Not answered,Widowed,No,Had COVID,2,,,20260909009
566,31,Male,Muslim,Married,Yes,Bereaved,4,3,Communitarianism,20260909009
567,33,Male,Christian,Married,Yes,None,3,,,20260909009
568,35,Male,No religion,Single,No,None,2,,,20260909009
569,63,Female,Christian,Married,No,None,4,,,20260909009
570,23,Male,Christian,Single,No,Had COVID,2,,,20260909009
571,77,Male,Christian,Widowed,No,None,4,,,20260909009
572,36,Female,Christian,Married,Yes,None,3,1,Scientific Rationalism,20260909009
573,28,Male,No religion,Married,No,Had COVID,3,,,20260909009
574,30,Female,Christian,Single,No,None,3,,,20260909009
575,31,Female,No religion,Single,No,None,1,,,20260909009
576,62,Female,Not answered,Single,No,Bereaved,1,,,20260909009
577,61,Female,No religion,Married,No,None,3,,,20260909009
578,49,Male,Not answered,Single,Yes,None,1,,,20260909009
579,82,Female,No religion,Married,Yes,Had COVID,2,,,20260909009
580,20,Male,Christian,Single,No,None,2,,,20260909009
581,54,Female,Christian,Married,Yes,None,4,,,20260909009
582,29,Male,Christian,Single,No,None,3,,,20260909009
583,74,Female,Hindu,Married,No,None,1,,,20260909009
584,48,Male,No religion,Married,Yes,Had COVID,4,,,20260909009
585,57,Male,No religion,Single,No,None,1,,,20260909009
586,58,Female,Christian,Divorced,No,Had COVID,3,,,20260909009
587,34,Female,No religion,Single,Yes,None,3,,,20260909009
588,31,Female,Christian,Divorced,No,Bereaved,4,,,20260909009
589,77,Male,Not answered,Married,No,None,4,,,20260909009
590,75,Female,Christian,Married,No,Bereaved,2,,,20260909009
591,67,Female,Christian,Widowed,Yes,None,3,,,20260909009
592,29,Male,Christian,Single,No,None,2,,,20260909009
593,37,Female,Hindu,Married,Yes,None,1,,,20260909009
594,27,Female,Christian,Married,Yes,Had COVID,3,,,20260909009
595,34,Female,No religion,Single,No,Had COVID,4,,,20260909009
596,52,Male,No religion,Married,Yes,Had COVID,2,,,20260909009
597,57,Female,Christian,Married,No,Bereaved,3,,,20260909009
598,40,Male,No religion,Married,No,None,1,,,20260909009
599,86,Male,No religion,Married,No,Had COVID,3,,,20260909009
600,50,Female,Christian,Married,Yes,None,1,,,20260909009
601,51,Female,Not answered,Married,No,Bereaved,2,2,Libertarianism,20260909009
602,49,Male,Christian,Married,No,None,3,,,20260909009
603,22,Female,Christian,Married,No,Bereaved,1,,,20260909009
604,59,Female,No religion,Divorced,No,Had COVID,1,,,20260909009
605,72,Female,Christian,Married,No,None,1,,,20260909009
606,63,Female,Not answered,Widowed,No,None,4,,,20260909009
607,57,Male,Christian,Married,Yes,Had COVID,1,2,Libertarianism,20260909009
608,46,Male,No religion,Married,No,Had COVID,4,2,Libertarianism,20260909009
609,73,Female,Christian,Widowed,No,None,4,,,20260909009
610,26,Male,No religion,Single,No,None,3,,,20260909009
611,44,Female,No religion,Married,No,None,1,,,20260909009
612,24,Male,Christian,Single,No,Had COVID,2,,,20260909009
613,87,Female,Christian,Married,No,None,2,,,20260909009
614,53,Male,Christian,Divorced,Yes,Long COVID,1,,,20260909009
615,43,Female,Christian,Single,Yes,None,2,,,20260909009
616,33,Female,Muslim,Widowed,No,Had COVID,4,,,20260909009
617,90,Female,Christian,Widowed,No,Had COVID,2,,,20260909009
618,70,Male,No religion,Married,No,None,2,,,20260909009
619,72,Male,No religion,Divorced,No,Bereaved,3,,,20260909009
620,67,Female,Christian,Married,No,Had COVID,3,,,20260909009
621,35,Female,No religion,Widowed,Yes,Had COVID,4,,,20260909009
622,87,Male,Christian,Widowed,No,None,4,,,20260909009
623,28,Male,Christian,Married,No,None,4,,,20260909009
624,61,Male,No religion,Single,No,None,1,5,Institutional Trust and Technocratic Governance,20260909009
625,40,Female,No religion,Widowed,No,Had COVID,2,,,20260909009
626,30,Male,Christian,Married,Yes,None,1,,,20260909009
627,33,Female,Muslim,Single,Yes,None,3,,,20260909009
628,62,Male,Other religion,Married,No,Had COVID,3,,,20260909009
629,41,Female,No religion,Single,No,None,2,,,20260909009
630,42,Female,Christian,Married,Yes,Had COVID,1,3,Communitarianism,20260909009
631,26,Female,No religion,Married,No,Had COVID,1,5,Institutional Trust and Technocratic Governance,20260909009
632,60,Male,No religion,Married,No,None,2,,,20260909009
633,38,Female,Christian,Single,Yes,Had COVID,3,,,20260909009
634,36,Male,Christian,Widowed,Yes,Bereaved,1,,,20260909009
635,18,Male,Christian,Single,No,None,4,,,20260909009
636,54,Male,Christian,Married,No,Had COVID,2,,,20260909009
637,31,Male,No religion,Single,No,None,4,,,20260909009
638,28,Male,Christian,Single,No,None,4,2,Libertarianism,20260909009
639,38,Male,Christian,Married,No,Had COVID,1,,,20260909009
640,56,Male,Christian,Married,No,None,3,,,20260909009
641,89,Female,Not answered,Married,No,None,1,,,20260909009
642,45,Female,No religion,Married,Yes,None,3,,,20260909009
643,49,Female,Hindu,Married,Yes,Had COVID,3,,,20260909009
644,73,Male,Christian,Divorced,No,None,2,,,20260909009
645,87,Female,Christian,Married,No,None,1,,,20260909009
646,55,Female,No religion,Married,No,Had COVID,4,4,Conspiracy Ideation,20260909009
647,32,Female,Christian,Single,No,Had COVID,3,,,20260909009
648,31,Female,Christian,Married,Yes,Had COVID,4,,,20260909009
649,49,Male,Christian,Married,Yes,Had COVID,2,,,20260909009
650,60,Male,Christian,Married,No,Had COVID,3,,,20260909009
651,63,Male,No religion,Married,No,Had COVID,3,2,Libertarianism,20260909009
652,32,Female,No religion,Single,Yes,Bereaved,1,,,20260909009
653,64,Female,Muslim,Single,No,Bereaved,3,,,20260909009
654,81,Female,No religion,Married,No,Had COVID,3,,,20260909009
655,79,Male,Christian,Married,No,Had COVID,3,,,20260909009
656,38,Female,Muslim,Married,Yes,Had COVID,4,,,20260909009
657,51,Female,Christian,Married,No,Had COVID,1,,,20260909009
658,40,Female,No religion,Single,No,None,1,,,20260909009
659,36,Male,Christian,Married,Yes,None,4,,,20260909009
660,34,Female,Christian,Divorced,No,None,2,,,20260909009
661,41,Female,Muslim,Married,Yes,Bereaved,4,,,20260909009
662,52,Female,No religion,Married,No,None,3,,,20260909009
663,77,Male,Christian,Married,No,None,1,,,20260909009
664,64,Female,No religion,Divorced,No,None,2,,,20260909009
665,43,Male,Christian,Married,No,Long COVID,2,,,20260909009
666,18,Female,Hindu,Single,No,None,1,,,20260909009
667,45,Female,No religion,Divorced,Yes,None,2,,,20260909009
668,78,Female,Christian,Widowed,No,Had COVID,2,,,20260909009
669,83,Female,No religion,Widowed,No,Had COVID,1,,,20260909009
670,30,Female,Christian,Single,Yes,None,4,,,20260909009
671,63,Female,Christian,Widowed,No,None,1,,,20260909009
672,62,Male,Christian,Married,No,Had COVID,4,,,20260909009
673,89,Female,Christian,Married,No,Had COVID,4,,,20260909009
674,37,Male,Christian,Married,No,Had COVID,3,,,20260909009
675,45,Female,Muslim,Married,No,None,1,,,20260909009
676,60,Male,No religion,Married,No,Bereaved,4,2,Libertarianism,20260909009
677,56,Male,Not answered,Single,No,Had COVID,4,,,20260909009
678,39,Female,No religion,Married,No,None,1,,,20260909009
679,40,Female,No religion,Married,Yes,None,3,,,20260909009
680,37,Male,No religion,Married,No,None,1,,,20260909009
681,25,Male,Christian,Single,No,Had COVID,3,1,Scientific Rationalism,20260909009
682,55,Female,Muslim,Divorced,No,Had COVID,2,3,Communitarianism,20260909009
683,40,Female,No religion,Married,No,None,3,,,20260909009
684,47,Female,Christian,Married,Yes,Had COVID,2,,,20260909009
685,67,Male,Christian,Married,No,Bereaved,2,,,20260909009
686,77,Male,Christian,Married,No,None,2,,,20260909009
687,32,Male,Not answered,Single,No,Had COVID,1,,,20260909009
688,35,Male,Christian,Married,Yes,Had COVID,2,,,20260909009
689,31,Female,Christian,Married,No,None,1,,,20260909009
690,30,Male,No religion,Married,No,Had COVID,3,,,20260909009
691,23,Female,Christian,Single,No,None,4,,,20260909009
692,90,Female,Christian,Married,No,None,3,,,20260909009
693,65,Female,Muslim,Widowed,No,None,4,,,20260909009
694,42,Male,No religion,Married,Yes,Had COVID,1,,,20260909009
695,37,Male,No religion,Married,No,Had COVID,1,,,20260909009
696,44,Female,No religion,Divorced,Yes,None,2,5,Institutional Trust and Technocratic Governance,20260909009
697,29,Male,No religion,Single,No,Had COVID,4,2,Libertarianism,20260909009
698,66,Male,No religion,Married,No,None,3,,,20260909009
699,67,Male,Christian,Married,Yes,Had COVID,1,4,Conspiracy Ideation,20260909009
700,65,Male,Not answered,Married,No,Long COVID,3,,,20260909009
701,18,Male,Christian,Single,No,Bereaved,2,,,20260909009
702,39,Male,No religion,Married,Yes,Long COVID,4,,,20260909009
703,48,Male,Christian,Married,Yes,Had COVID,1,,,20260909009
704,29,Male,Christian,Married,No,Bereaved,4,,,20260909009
705,60,Female,No religion,Divorced,Yes,None,3,,,20260909009
706,51,Female,Christian,Married,No,Had COVID,4,,,20260909009
707,26,Female,No religion,Married,No,Long COVID,3,,,20260909009
708,22,Male,No religion,Single,No,None,2,,,20260909009
709,77,Male,Not answered,Married,No,None,1,,,20260909009
710,23,Female,Not answered,Single,No,Had COVID,3,,,20260909009
711,40,Male,Christian,Single,Yes,Had COVID,3,,,20260909009
712,58,Male,Christian,Married,No,None,1,,,20260909009
713,63,Male,No religion,Married,No,Bereaved,2,1,Scientific Rationalism,20260909009
714,36,Female,Muslim,Divorced,Yes,Had COVID,1,5,Institutional Trust and Technocratic Governance,20260909009
715,43,Male,Christian,Married,No,None,4,,,20260909009
716,73,Male,No religion,Married,No,None,4,,,20260909009
717,58,Male,Christian,Married,No,Had COVID,1,,,20260909009
718,34,Female,Christian,Single,No,None,1,,,20260909009
719,50,Male,Muslim,Married,No,None,3,,,20260909009
720,68,Male,Christian,Widowed,No,None,1,3,Communitarianism,20260909009
721,30,Male,Christian,Single,No,Had COVID,4,,,20260909009
722,21,Female,No religion,Single,No,Had COVID,3,,,20260909009
723,65,Female,No religion,Widowed,No,None,1,,,20260909009
724,30,Male,Christian,Single,No,Had COVID,1,,,20260909009
725,22,Female,Muslim,Single,Yes,Had COVID,3,,,20260909009
726,77,Male,Christian,Married,Yes,None,1,,,20260909009
727,27,Female,Christian,Single,No,Had COVID,3,,,20260909009
728,32,Female,Christian,Single,Yes,None,3,,,20260909009
729,82,Female,Christian,Widowed,No,Bereaved,3,,,20260909009
730,67,Female,No religion,Married,No,None,4,,,20260909009
731,66,Female,No religion,Widowed,No,None,1,,,20260909009
732,72,Female,Christian,Single,No,None,3,,,20260909009
733,34,Female,No religion,Single,Yes,Had COVID,2,,,20260909009
734,20,Female,Christian,Married,No,Bereaved,3,,,20260909009
735,25,Male,No religion,Divorced,No,Had COVID,2,,,20260909009
736,19,Male,Christian,Single,No,None,2,5,Institutional Trust and Technocratic Governance,20260909009
737,57,Male,Muslim,Married,No,Had COVID,3,,,20260909009
738,75,Female,Sikh,Married,No,None,1,,,20260909009
739,28,Male,Christian,Divorced,No,None,3,,,20260909009
740,58,Male,Christian,Married,No,None,4,,,20260909009
741,38,Female,Not answered,Divorced,No,Had COVID,4,,,20260909009
742,48,Male,No religion,Single,No,Had COVID,3,,,20260909009
743,18,Male,Christian,Single,No,None,2,,,20260909009
744,59,Male,No religion,Single,No,Had COVID,4,,,20260909009
745,57,Male,Christian,Married,No,None,1,,,20260909009
746,24,Male,Christian,Single,No,None,3,,,20260909009
747,31,Female,No religion,Married,No,Had COVID,1,,,20260909009
748,68,Male,No religion,Married,No,None,3,,,20260909009
749,78,Female,No religion,Widowed,No,None,2,,,20260909009
750,34,Female,No religion,Single,Yes,Had COVID,1,,,20260909009
751,83,Female,No religion,Married,No,Had COVID,2,5,Institutional Trust and Technocratic Governance,20260909009
752,90,Female,Christian,Widowed,No,None,4,,,20260909009
753,66,Female,Christian,Married,No,Bereaved,1,,,20260909009
754,53,Female,No religion,Married,No,Had COVID,3,,,20260909009
755,18,Female,Christian,Single,No,None,3,,,20260909009
756,46,Female,Not answered,Married,No,Had COVID,2,5,Institutional Trust and Technocratic Governance,20260909009
757,55,Female,Christian,Divorced,No,None,1,,,20260909009
758,71,Male,Christian,Widowed,No,None,1,,,20260909009
759,74,Male,Christian,Divorced,No,None,4,,,20260909009
760,74,Male,Christian,Widowed,No,None,1,,,20260909009
761,71,Female,Hindu,Widowed,No,Had COVID,2,,,20260909009
762,23,Female,No religion,Single,No,Had COVID,1,,,20260909009
763,18,Female,Christian,Single,No,Had COVID,3,,,20260909009
764,53,Female,Christian,Single,No,None,4,,,20260909009
765,19,Male,Christian,Single,No,None,2,,,20260909009
766,52,Male,No religion,Married,No,None,2,,,20260909009
767,41,Male,Christian,Single,No,Had COVID,3,,,20260909009
768,54,Female,No religion,Single,Yes,Had COVID,1,,,20260909009
769,77,Female,Christian,Married,No,Had COVID,4,,,20260909009
770,56,Female,No religion,Divorced,No,Had COVID,3,,,20260909009
771,21,Female,No religion,Single,No,Bereaved,4,,,20260909009
772,59,Female,Christian,Married,Yes,Had COVID,2,,,20260909009
773,29,Male,No religion,Married,No,None,1,,,20260909009
774,70,Female,Christian,Widowed,No,None,1,,,20260909009
775,55,Female,Jewish,Married,Yes,None,2,,,20260909009
776,68,Female,Christian,Divorced,No,None,4,,,20260909009
777,35,Female,Muslim,Married,Yes,Long COVID,3,,,20260909009
778,75,Male,No religion,Married,No,Had COVID,2,,,20260909009
779,51,Female,Muslim,Married,No,None,2,,,20260909009
780,34,Female,Christian,Single,No,None,3,,,20260909009
781,59,Female,Christian,Married,Yes,Had COVID,2,,,20260909009
782,21,Male,Christian,Single,No,None,4,,,20260909009
783,56,Male,No religion,Divorced,No,None,2,,,20260909009
784,38,Male,No religion,Married,No,None,1,,,20260909009
785,80,Male,Christian,Married,No,None,1,,,20260909009
786,26,Male,No religion,Single,Yes,None,3,,,20260909009
787,18,Female,No religion,Single,No,None,4,,,20260909009
788,23,Female,Christian,Single,No,Bereaved,2,,,20260909009
789,35,Male,Christian,Married,No,None,3,,,20260909009
790,68,Female,Christian,Married,No,None,2,,,20260909009
791,59,Female,Christian,Married,No,None,2,,,20260909009
792,20,Female,Buddhist,Single,No,Had COVID,3,,,20260909009
793,30,Female,Christian,Single,No,Bereaved,2,,,20260909009
794,26,Male,Christian,Single,No,None,4,,,20260909009
795,62,Male,Not answered,Single,No,Bereaved,4,,,20260909009
796,54,Female,Christian,Married,No,Had COVID,2,,,20260909009
797,48,Male,Christian,Separated,No,Had COVID,2,,,20260909009
798,82,Male,Christian,Married,No,None,2,,,20260909009
799,37,Female,No religion,Married,Yes,Had COVID,1,,,20260909009
800,48,Male,No religion,Married,No,None,3,,,20260909009
801,41,Female,Christian,Single,Yes,None,3,1,Scientific Rationalism,20260909009
802,50,Male,No religion,Single,No,Had COVID,3,1,Scientific Rationalism,20260909009
803,57,Female,Christian,Single,No,Had COVID,1,,,20260909009
804,38,Female,Christian,Married,Yes,Had COVID,1,,,20260909009
805,76,Male,No religion,Married,No,Bereaved,3,5,Institutional Trust and Technocratic Governance,20260909009
806,90,Female,Christian,Married,No,None,2,,,20260909009
807,60,Male,No religion,Married,No,None,4,1,Scientific Rationalism,20260909009
808,46,Female,Other religion,Separated,No,Had COVID,1,,,20260909009
809,42,Female,No religion,Widowed,Yes,None,3,,,20260909009
810,71,Female,No religion,Married,No,Had COVID,3,,,20260909009
811,80,Male,Christian,Divorced,No,Had COVID,3,,,20260909009
812,50,Female,Muslim,Divorced,No,Long COVID,1,,,20260909009
813,24,Male,Muslim,Single,Yes,Had COVID,2,2,Libertarianism,20260909009
814,24,Male,No religion,Single,No,None,4,,,20260909009
815,55,Male,No religion,Divorced,No,Had COVID,2,,,20260909009
816,19,Male,No religion,Single,No,Bereaved,1,,,20260909009
817,20,Female,Christian,Single,No,Had COVID,3,,,20260909009
818,77,Female,Christian,Divorced,No,None,3,4,Conspiracy Ideation,20260909009
819,37,Male,No religion,Married,Yes,Had COVID,4,,,20260909009
820,36,Male,Christian,Married,No,Had COVID,1,,,20260909009
821,21,Female,No religion,Single,No,Had COVID,1,,,20260909009
822,67,Female,Christian,Single,No,Bereaved,1,,,20260909009
823,79,Female,No religion,Widowed,No,None,2,,,20260909009
824,90,Male,Not answered,Married,No,None,1,,,20260909009
825,30,Female,Christian,Married,No,None,3,,,20260909009
826,85,Female,Christian,Married,No,None,2,,,20260909009
827,47,Male,Christian,Single,No,Bereaved,2,1,Scientific Rationalism,20260909009
828,25,Male,Christian,Single,No,None,1,5,Institutional Trust and Technocratic Governance,20260909009
829,78,Female,Christian,Widowed,No,None,4,,,20260909009
830,47,Female,Hindu,Married,Yes,Bereaved,1,,,20260909009
831,60,Female,Christian,Divorced,No,None,4,,,20260909009
832,56,Female,Christian,Married,Yes,None,2,,,20260909009
833,31,Female,No religion,Single,No,Bereaved,3,,,20260909009
834,57,Female,No religion,Single,No,None,1,,,20260909009
835,53,Female,Muslim,Married,No,Had COVID,4,,,20260909009
836,35,Male,Christian,Married,No,Bereaved,2,,,20260909009
837,18,Female,Christian,Single,No,None,1,,,20260909009
838,37,Female,Muslim,Married,No,Had COVID,4,,,20260909009
839,81,Female,Christian,Married,No,None,2,,,20260909009
840,45,Female,No religion,Married,No,Had COVID,2,,,20260909009
841,37,Male,Christian,Single,No,Had COVID,1,,,20260909009
842,56,Male,No religion,Single,No,Bereaved,2,,,20260909009
843,58,Female,Christian,Married,No,None,4,,,20260909009
844,48,Female,Not answered,Married,Yes,None,4,1,Scientific Rationalism,20260909009
845,22,Male,No religion,Single,No,Bereaved,3,,,20260909009
846,73,Male,No religion,Single,No,Had COVID,4,,,20260909009
847,44,Male,Christian,Married,No,Had COVID,3,,,20260909009
848,38,Female,Christian,Single,No,Had COVID,3,,,20260909009
849,56,Male,No religion,Married,No,Had COVID,1,,,20260909009
850,59,Male,Christian,Single,No,Had COVID,4,,,20260909009
851,30,Female,No religion,Single,Yes,Had COVID,4,,,20260909009
852,36,Male,No religion,Married,No,None,2,,,20260909009
853,38,Male,Christian,Married,Yes,Had COVID,3,,,20260909009
854,90,Female,Not answered,Widowed,No,Had COVID,4,,,20260909009
855,63,Male,No religion,Single,Yes,None,3,,,20260909009
856,30,Male,Muslim,Single,No,Had COVID,4,,,20260909009
857,72,Female,Christian,Married,No,None,4,,,20260909009
858,61,Female,Muslim,Married,No,None,4,,,20260909009
859,69,Female,Christian,Married,No,Had COVID,4,,,20260909009
860,75,Female,No religion,Married,No,Had COVID,2,,,20260909009
861,58,Male,Christian,Married,No,None,1,,,20260909009
862,87,Female,Christian,Married,No,Had COVID,4,1,Scientific Rationalism,20260909009
863,45,Male,Christian,Married,Yes,None,1,,,20260909009
864,42,Female,Muslim,Divorced,No,Had COVID,4,,,20260909009
865,45,Female,No religion,Single,No,None,2,,,20260909009
866,32,Female,No religion,Married,No,Had COVID,1,,,20260909009
867,59,Female,No religion,Married,No,None,3,,,20260909009
868,44,Male,Christian,Married,No,None,1,,,20260909009
869,32,Female,No religion,Separated,Yes,Had COVID,1,2,Libertarianism,20260909009
870,21,Female,Not answered,Single,No,None,3,,,20260909009
871,26,Female,Christian,Single,No,None,3,,,20260909009
872,90,Male,Christian,Married,No,None,4,,,20260909009
873,56,Male,Christian,Married,No,Had COVID,3,,,20260909009
874,66,Female,Christian,Widowed,No,None,1,,,20260909009
875,72,Female,Christian,Single,No,None,1,2,Libertarianism,20260909009
876,40,Female,Christian,Single,Yes,Had COVID,4,5,Institutional Trust and Technocratic Governance,20260909009
877,36,Male,Christian,Married,Yes,None,1,,,20260909009
878,69,Female,Christian,Married,No,None,3,,,20260909009
879,35,Male,Christian,Married,Yes,Had COVID,4,,,20260909009
880,52,Female,Christian,Widowed,No,Had COVID,1,,,20260909009
881,60,Male,Other religion,Married,No,Bereaved,4,,,20260909009
882,35,Male,Sikh,Married,No,None,4,,,20260909009
883,22,Female,Christian,Single,No,Bereaved,2,,,20260909009
